Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.64346359034667,21.64346359034667 
 06/26  02:00:00,21.017495538829106,21.017495538829106 
 06/26  03:00:00,20.449964980176002,20.449964980176002 
 06/26  04:00:00,19.93494476280336,19.93494476280336 
 06/26  05:00:00,19.454486929934685,19.454486929934685 
 06/26  06:00:00,19.11910292852877,19.11910292852877 
 06/26  07:00:00,18.977335373637384,18.977335373637384 
 06/26  08:00:00,18.96241280481156,18.96241280481156 
 06/26  09:00:00,19.180880635520225,19.180880635520225 
 06/26  10:00:00,19.724258440124114,19.724258440124114 
 06/26  11:00:00,20.459962846868915,20.459962846868915 
 06/26  12:00:00,21.254296749337765,21.254296749337765 
 06/26  13:00:00,22.062496050012307,22.062496050012307 
 06/26  14:00:00,22.800215783717533,22.800215783717533 
 06/26  15:00:00,23.47625877915349,23.47625877915349 
 06/26  16:00:00,24.03343624446024,24.03343624446024 
 06/26  17:00:00,24.38598968482314,24.38598968482314 
 06/26  18:00:00,24.544386012578975,24.544386012578975 
 06/26  19:00:00,24.540814327951576,24.540814327951576 
 06/26  20:00:00,24.281643609971532,24.281643609971532 
 06/26  21:00:00,23.89285884584635,23.89285884584635 
 06/26  22:00:00,23.43792010282634,23.43792010282634 
 06/26  23:00:00,22.891017544998007,22.891017544998007 
 06/26  24:00:00,22.292302197944995,22.292302197944995 
