Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.69727001178462,21.69727001178462 
 06/26  02:00:00,21.074581613067767,21.074581613067767 
 06/26  03:00:00,20.508705813466236,20.508705813466236 
 06/26  04:00:00,19.993947157024262,19.993947157024262 
 06/26  05:00:00,19.513510579473554,19.513510579473554 
 06/26  06:00:00,19.171374213836394,19.171374213836394 
 06/26  07:00:00,19.02005386497229,19.02005386497229 
 06/26  08:00:00,18.998134209952294,18.998134209952294 
 06/26  09:00:00,19.209979327237118,19.209979327237118 
 06/26  10:00:00,19.746757767923775,19.746757767923775 
 06/26  11:00:00,20.476671456600428,20.476671456600428 
 06/26  12:00:00,21.267914283362032,21.267914283362032 
 06/26  13:00:00,22.07387925896047,22.07387925896047 
 06/26  14:00:00,22.81037301287244,22.81037301287244 
 06/26  15:00:00,23.485698962897608,23.485698962897608 
 06/26  16:00:00,24.04319219314837,24.04319219314837 
 06/26  17:00:00,24.39783395972495,24.39783395972495 
 06/26  18:00:00,24.5597532639927,24.5597532639927 
 06/26  19:00:00,24.561223445737262,24.561223445737262 
 06/26  20:00:00,24.308634014336672,24.308634014336672 
 06/26  21:00:00,23.926741067987514,23.926741067987514 
 06/26  22:00:00,23.477624864691137,23.477624864691137 
 06/26  23:00:00,22.93593874088652,22.93593874088652 
 06/26  24:00:00,22.34176600512513,22.34176600512513 
