Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.759185445399304,21.759185445399304 
 06/26  02:00:00,21.140234848188854,21.140234848188854 
 06/26  03:00:00,20.57622807173476,20.57622807173476 
 06/26  04:00:00,20.061732412801778,20.061732412801778 
 06/26  05:00:00,19.581312446641657,19.581312446641657 
 06/26  06:00:00,19.231852183443998,19.231852183443998 
 06/26  07:00:00,19.069504789598582,19.069504789598582 
 06/26  08:00:00,19.039632959503404,19.039632959503404 
 06/26  09:00:00,19.243870797177987,19.243870797177987 
 06/26  10:00:00,19.772998804128147,19.772998804128147 
 06/26  11:00:00,20.496172453205745,20.496172453205745 
 06/26  12:00:00,21.283875605346843,21.283875605346843 
 06/26  13:00:00,22.0872109472135,22.0872109472135 
 06/26  14:00:00,22.822245621221285,22.822245621221285 
 06/26  15:00:00,23.496708479759015,23.496708479759015 
 06/26  16:00:00,24.05453784869382,24.05453784869382 
 06/26  17:00:00,24.41157119629588,24.41157119629588 
 06/26  18:00:00,24.577617802666445,24.577617802666445 
 06/26  19:00:00,24.58485001726128,24.58485001726128 
 06/26  20:00:00,24.339726723726134,24.339726723726134 
 06/26  21:00:00,23.96581483089264,23.96581483089264 
 06/26  22:00:00,23.523377796057254,23.523377796057254 
 06/26  23:00:00,22.987677011393835,22.987677011393835 
 06/26  24:00:00,22.398714695072496,22.398714695072496 
