Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.642047755561755,21.642047755561755 
 06/26  02:00:00,21.015992935118256,21.015992935118256 
 06/26  03:00:00,20.44841836527339,20.44841836527339 
 06/26  04:00:00,19.93339074661423,19.93339074661423 
 06/26  05:00:00,19.452931952891557,19.452931952891557 
 06/26  06:00:00,19.117729487332866,19.117729487332866 
 06/26  07:00:00,18.976214302905916,18.976214302905916 
 06/26  08:00:00,18.961477100852466,18.961477100852466 
 06/26  09:00:00,19.180119429899303,19.180119429899303 
 06/26  10:00:00,19.723670345724862,19.723670345724862 
 06/26  11:00:00,20.459526201946375,20.459526201946375 
 06/26  12:00:00,21.253941825894326,21.253941825894326 
 06/26  13:00:00,22.062199314037407,22.062199314037407 
 06/26  14:00:00,22.799950812450298,22.799950812450298 
 06/26  15:00:00,23.476012283442973,23.476012283442973 
 06/26  16:00:00,24.03318115523338,24.03318115523338 
 06/26  17:00:00,24.38567953128726,24.38567953128726 
 06/26  18:00:00,24.543983135701517,24.543983135701517 
 06/26  19:00:00,24.54027877548017,24.54027877548017 
 06/26  20:00:00,24.280934538998334,24.280934538998334 
 06/26  21:00:00,23.891968351527318,23.891968351527318 
 06/26  22:00:00,23.436876165668718,23.436876165668718 
 06/26  23:00:00,22.88983613155111,22.88983613155111 
 06/26  24:00:00,22.291001025452477,22.291001025452477 
