Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.282930405691616,21.282930405691616 
 06/26  02:00:00,20.608445628932444,20.608445628932444 
 06/26  03:00:00,20.00820931813754,20.00820931813754 
 06/26  04:00:00,19.474229551505214,19.474229551505214 
 06/26  05:00:00,18.976631480648535,18.976631480648535 
 06/26  06:00:00,18.681680907645635,18.681680907645635 
 06/26  07:00:00,18.647967375949115,18.647967375949115 
 06/26  08:00:00,18.697573589573288,18.697573589573288 
 06/26  09:00:00,18.983897753255782,18.983897753255782 
 06/26  10:00:00,19.599697268731948,19.599697268731948 
 06/26  11:00:00,20.39816366603393,20.39816366603393 
 06/26  12:00:00,21.24729907449129,21.24729907449129 
 06/26  13:00:00,22.1064306898065,22.1064306898065 
 06/26  14:00:00,22.88702954759882,22.88702954759882 
 06/26  15:00:00,23.59818174876176,23.59818174876176 
 06/26  16:00:00,24.175920523017407,24.175920523017407 
 06/26  17:00:00,24.526541232256413,24.526541232256413 
 06/26  18:00:00,24.66097688186221,24.66097688186221 
 06/26  19:00:00,24.60957360240186,24.60957360240186 
 06/26  20:00:00,24.27820899642087,24.27820899642087 
 06/26  21:00:00,23.806048689781218,23.806048689781218 
 06/26  22:00:00,23.27306934182014,23.27306934182014 
 06/26  23:00:00,22.65396908290653,22.65396908290653 
 06/26  24:00:00,21.991288082551232,21.991288082551232 
