Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.634446323530746,21.634446323530746 
 06/26  02:00:00,21.007925240105575,21.007925240105575 
 06/26  03:00:00,20.440113960475987,20.440113960475987 
 06/26  04:00:00,19.925046127396225,19.925046127396225 
 06/26  05:00:00,19.44458170880634,19.44458170880634 
 06/26  06:00:00,19.11035752967551,19.11035752967551 
 06/26  07:00:00,18.970198099411252,18.970198099411252 
 06/26  08:00:00,18.956457340865807,18.956457340865807 
 06/26  09:00:00,19.17603679598532,19.17603679598532 
 06/26  10:00:00,19.72051667754846,19.72051667754846 
 06/26  11:00:00,20.457184722797535,20.457184722797535 
 06/26  12:00:00,21.25203949513378,21.25203949513378 
 06/26  13:00:00,22.060608800912355,22.060608800912355 
 06/26  14:00:00,22.798530365962296,22.798530365962296 
 06/26  15:00:00,23.47469065317532,23.47469065317532 
 06/26  16:00:00,24.031813114561764,24.031813114561764 
 06/26  17:00:00,24.384015735217424,24.384015735217424 
 06/26  18:00:00,24.54182148107052,24.54182148107052 
 06/26  19:00:00,24.537404770916226,24.537404770916226 
 06/26  20:00:00,24.277128694702483,24.277128694702483 
 06/26  21:00:00,23.887188321560437,23.887188321560437 
 06/26  22:00:00,23.43127211726818,23.43127211726818 
 06/26  23:00:00,22.88349380833823,22.88349380833823 
 06/26  24:00:00,22.284015539433476,22.284015539433476 
