Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.6752574319518,21.6752574319518 
 06/26  02:00:00,21.051231134874467,21.051231134874467 
 06/26  03:00:00,20.484682213270315,20.484682213270315 
 06/26  04:00:00,19.96982084688154,19.96982084688154 
 06/26  05:00:00,19.489378354549395,19.489378354549395 
 06/26  06:00:00,19.149970260177145,19.149970260177145 
 06/26  07:00:00,19.002550598605893,19.002550598605893 
 06/26  08:00:00,18.98348422332594,18.98348422332594 
 06/26  09:00:00,19.198038053977534,19.198038053977534 
 06/26  10:00:00,19.737522203551762,19.737522203551762 
 06/26  11:00:00,20.469813375146288,20.469813375146288 
 06/26  12:00:00,21.26231771393007,21.26231771393007 
 06/26  13:00:00,22.06920197974128,22.06920197974128 
 06/26  14:00:00,22.806201451248505,22.806201451248505 
 06/26  15:00:00,23.48182391670405,23.48182391670405 
 06/26  16:00:00,24.03919014265393,24.03919014265393 
 06/26  17:00:00,24.392978191672782,24.392978191672782 
 06/26  18:00:00,24.55345602466386,24.55345602466386 
 06/26  19:00:00,24.552863198129984,24.552863198129984 
 06/26  20:00:00,24.29758445811047,24.29758445811047 
 06/26  21:00:00,23.912871724632467,23.912871724632467 
 06/26  22:00:00,23.461375112536203,23.461375112536203 
 06/26  23:00:00,22.91755640539643,22.91755640539643 
 06/26  24:00:00,22.321526894790964,22.321526894790964 
