Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.655387435081032,21.655387435081032 
 06/26  02:00:00,21.030149075177967,21.030149075177967 
 06/26  03:00:00,20.462988119199515,20.462988119199515 
 06/26  04:00:00,19.94802907826734,19.94802907826734 
 06/26  05:00:00,19.46757828596491,19.46757828596491 
 06/26  06:00:00,19.130673518728283,19.130673518728283 
 06/26  07:00:00,18.986782768643142,18.986782768643142 
 06/26  08:00:00,18.970301967025684,18.970301967025684 
 06/26  09:00:00,19.187300921870627,19.187300921870627 
 06/26  10:00:00,19.729219907686204,19.729219907686204 
 06/26  11:00:00,20.463646955350185,20.463646955350185 
 06/26  12:00:00,21.2572935768523,21.2572935768523 
 06/26  13:00:00,22.065001602889808,22.065001602889808 
 06/26  14:00:00,22.802452796101885,22.802452796101885 
 06/26  15:00:00,23.478339356731155,23.478339356731155 
 06/26  16:00:00,24.03558856351833,24.03558856351833 
 06/26  17:00:00,24.388605459921937,24.388605459921937 
 06/26  18:00:00,24.54778258073574,24.54778258073574 
 06/26  19:00:00,24.545328194406512,24.545328194406512 
 06/26  20:00:00,24.287618173206763,24.287618173206763 
 06/26  21:00:00,23.900360945821213,23.900360945821213 
 06/26  22:00:00,23.44671389999238,23.44671389999238 
 06/26  23:00:00,22.900968605754947,22.900968605754947 
 06/26  24:00:00,22.303261283712953,22.303261283712953 
