Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.497629661710917,21.497629661710917 
 06/26  02:00:00,20.837725589754164,20.837725589754164 
 06/26  03:00:00,20.245972975772524,20.245972975772524 
 06/26  04:00:00,19.715627666840895,19.715627666840895 
 06/26  05:00:00,19.223108889445037,19.223108889445037 
 06/26  06:00:00,18.909810164709217,18.909810164709217 
 06/26  07:00:00,18.814862104927702,18.814862104927702 
 06/26  08:00:00,18.83296936757813,18.83296936757813 
 06/26  09:00:00,19.09198382468668,19.09198382468668 
 06/26  10:00:00,19.68196919720094,19.68196919720094 
 06/26  11:00:00,20.458526486934918,20.458526486934918 
 06/26  12:00:00,21.296056049221505,21.296056049221505 
 06/26  13:00:00,22.146842950287382,22.146842950287382 
 06/26  14:00:00,22.92284076225078,22.92284076225078 
 06/26  15:00:00,23.631289227844665,23.631289227844665 
 06/26  16:00:00,24.210369814090996,24.210369814090996 
 06/26  17:00:00,24.56909441539134,24.56909441539134 
 06/26  18:00:00,24.717159345052277,24.717159345052277 
 06/26  19:00:00,24.685922471710693,24.685922471710693 
 06/26  20:00:00,24.38124157675953,24.38124157675953 
 06/26  21:00:00,23.937323723434368,23.937323723434368 
 06/26  22:00:00,23.428507790264803,23.428507790264803 
 06/26  23:00:00,22.831138152102003,22.831138152102003 
 06/26  24:00:00,22.187467297402254,22.187467297402254 
