Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.368688019126772,21.368688019126772 
 06/26  02:00:00,20.700159773770938,20.700159773770938 
 06/26  03:00:00,20.103486027264466,20.103486027264466 
 06/26  04:00:00,19.571232444115896,19.571232444115896 
 06/26  05:00:00,19.076461940632413,19.076461940632413 
 06/26  06:00:00,18.77548617996925,18.77548617996925 
 06/26  07:00:00,18.71469812071605,18.71469812071605 
 06/26  08:00:00,18.751090737159156,18.751090737159156 
 06/26  09:00:00,19.026446759971293,19.026446759971293 
 06/26  10:00:00,19.632008491739192,19.632008491739192 
 06/26  11:00:00,20.421869238596393,20.421869238596393 
 06/26  12:00:00,21.266310872039305,21.266310872039305 
 06/26  13:00:00,22.12218549101663,22.12218549101663 
 06/26  14:00:00,22.90100667428766,22.90100667428766 
 06/26  15:00:00,23.61112693719515,23.61112693719515 
 06/26  16:00:00,24.189403173772387,24.189403173772387 
 06/26  17:00:00,24.5433016478638,24.5433016478638 
 06/26  18:00:00,24.683226041880747,24.683226041880747 
 06/26  19:00:00,24.63981703351183,24.63981703351183 
 06/26  20:00:00,24.31911047136859,24.31911047136859 
 06/26  21:00:00,23.85826400949417,23.85826400949417 
 06/26  22:00:00,23.33497004357364,23.33497004357364 
 06/26  23:00:00,22.724589999120745,22.724589999120745 
 06/26  24:00:00,22.069554830144284,22.069554830144284 
