Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.699581988251673,21.699581988251673 
 06/26  02:00:00,21.0770338397408,21.0770338397408 
 06/26  03:00:00,20.51122846538717,20.51122846538717 
 06/26  04:00:00,19.996480290427197,19.996480290427197 
 06/26  05:00:00,19.51604421712864,19.51604421712864 
 06/26  06:00:00,19.17362420484597,19.17362420484597 
 06/26  07:00:00,19.021894380787558,19.021894380787558 
 06/26  08:00:00,18.999675591118176,18.999675591118176 
 06/26  09:00:00,19.211236122541507,19.211236122541507 
 06/26  10:00:00,19.74772980299813,19.74772980299813 
 06/26  11:00:00,20.477393093489447,20.477393093489447 
 06/26  12:00:00,21.26850363511696,21.26850363511696 
 06/26  13:00:00,22.074371663872135,22.074371663872135 
 06/26  14:00:00,22.81081199816026,22.81081199816026 
 06/26  15:00:00,23.486106587784334,23.486106587784334 
 06/26  16:00:00,24.043613020903635,24.043613020903635 
 06/26  17:00:00,24.398344441770938,24.398344441770938 
 06/26  18:00:00,24.560415198910167,24.560415198910167 
 06/26  19:00:00,24.562102126450373,24.562102126450373 
 06/26  20:00:00,24.309794837931776,24.309794837931776 
 06/26  21:00:00,23.928198230130953,23.928198230130953 
 06/26  22:00:00,23.479331954495386,23.479331954495386 
 06/26  23:00:00,22.937869737104368,22.937869737104368 
 06/26  24:00:00,22.34389192571909,22.34389192571909 
