Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.663604155461005,21.663604155461005 
 06/26  02:00:00,21.03886759852203,21.03886759852203 
 06/26  03:00:00,20.471960311863214,20.471960311863214 
 06/26  04:00:00,19.95704229422754,19.95704229422754 
 06/26  05:00:00,19.476595398691465,19.476595398691465 
 06/26  06:00:00,19.13865082599667,19.13865082599667 
 06/26  07:00:00,18.993299394603945,18.993299394603945 
 06/26  08:00:00,18.975747738465753,18.975747738465753 
 06/26  09:00:00,19.191735178857943,19.191735178857943 
 06/26  10:00:00,19.732647881747063,19.732647881747063 
 06/26  11:00:00,20.46619274826933,20.46619274826933 
 06/26  12:00:00,21.25936659624381,21.25936659624381 
 06/26  13:00:00,22.066734746523526,22.066734746523526 
 06/26  14:00:00,22.803999781735417,22.803999781735417 
 06/26  15:00:00,23.479777650034798,23.479777650034798 
 06/26  16:00:00,24.03707563195992,24.03707563195992 
 06/26  17:00:00,24.390411595025487,24.390411595025487 
 06/26  18:00:00,24.550126654810562,24.550126654810562 
 06/26  19:00:00,24.548442117666223,24.548442117666223 
 06/26  20:00:00,24.291737957442898,24.291737957442898 
 06/26  21:00:00,23.905533057586833,23.905533057586833 
 06/26  22:00:00,23.45277558122922,23.45277558122922 
 06/26  23:00:00,22.90782726359141,22.90782726359141 
 06/26  24:00:00,22.310814054966446,22.310814054966446 
