Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.653514299013953,21.653514299013953 
 06/26  02:00:00,21.028161431314402,21.028161431314402 
 06/26  03:00:00,20.460942533863594,20.460942533863594 
 06/26  04:00:00,19.94597401511586,19.94597401511586 
 06/26  05:00:00,19.465522232736372,19.465522232736372 
 06/26  06:00:00,19.128855426374333,19.128855426374333 
 06/26  07:00:00,18.985297941509813,18.985297941509813 
 06/26  08:00:00,18.969061589168437,18.969061589168437 
 06/26  09:00:00,19.18629121124665,19.18629121124665 
 06/26  10:00:00,19.728439476567058,19.728439476567058 
 06/26  11:00:00,20.46306740858579,20.46306740858579 
 06/26  12:00:00,21.256821892770443,21.256821892770443 
 06/26  13:00:00,22.064607243303033,22.064607243303033 
 06/26  14:00:00,22.802100745900166,22.802100745900166 
 06/26  15:00:00,23.478011981760396,23.478011981760396 
 06/26  16:00:00,24.035249993723603,24.035249993723603 
 06/26  17:00:00,24.38819411903335,24.38819411903335 
 06/26  18:00:00,24.547248595862012,24.547248595862012 
 06/26  19:00:00,24.54461869977287,24.54461869977287 
 06/26  20:00:00,24.286679292954922,24.286679292954922 
 06/26  21:00:00,23.89918214098677,23.89918214098677 
 06/26  22:00:00,23.445332244292892,23.445332244292892 
 06/26  23:00:00,22.899405212997245,22.899405212997245 
 06/26  24:00:00,22.30153960089944,22.30153960089944 
