Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.21216898303767,21.21216898303767 
 06/26  02:00:00,20.53261022473675,20.53261022473675 
 06/26  03:00:00,19.92921189295851,19.92921189295851 
 06/26  04:00:00,19.39341715085606,19.39341715085606 
 06/26  05:00:00,18.891825044235674,18.891825044235674 
 06/26  06:00:00,18.603013777444865,18.603013777444865 
 06/26  07:00:00,18.592468856379885,18.592468856379885 
 06/26  08:00:00,18.6539883581873,18.6539883581873 
 06/26  09:00:00,18.949436562620004,18.949436562620004 
 06/26  10:00:00,19.573610840390558,19.573610840390558 
 06/26  11:00:00,20.378900561091903,20.378900561091903 
 06/26  12:00:00,21.232104899902208,21.232104899902208 
 06/26  13:00:00,22.093840734111758,22.093840734111758 
 06/26  14:00:00,22.87584537421913,22.87584537421913 
 06/26  15:00:00,23.587800226132305,23.587800226132305 
 06/26  16:00:00,24.165059788113144,24.165059788113144 
 06/26  17:00:00,24.512978598926804,24.512978598926804 
 06/26  18:00:00,24.642961909666894,24.642961909666894 
 06/26  19:00:00,24.584923581046617,24.584923581046617 
 06/26  20:00:00,24.244749894833827,24.244749894833827 
 06/26  21:00:00,23.763218274117136,23.763218274117136 
 06/26  22:00:00,23.222209445780727,23.222209445780727 
 06/26  23:00:00,22.595867410641876,22.595867410641876 
 06/26  24:00:00,21.926816164126336,21.926816164126336 
