Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.244736235379886,21.244736235379886 
 06/26  02:00:00,20.56753136008047,20.56753136008047 
 06/26  03:00:00,19.965615644547672,19.965615644547672 
 06/26  04:00:00,19.430707350045328,19.430707350045328 
 06/26  05:00:00,18.931229296583865,18.931229296583865 
 06/26  06:00:00,18.640611014659562,18.640611014659562 
 06/26  07:00:00,18.617780745809434,18.617780745809434 
 06/26  08:00:00,18.673969778744436,18.673969778744436 
 06/26  09:00:00,18.96521535085877,18.96521535085877 
 06/26  10:00:00,19.585545666152186,19.585545666152186 
 06/26  11:00:00,20.38774354080752,20.38774354080752 
 06/26  12:00:00,21.239038209010282,21.239038209010282 
 06/26  13:00:00,22.099586070677606,22.099586070677606 
 06/26  14:00:00,22.880951034637178,22.880951034637178 
 06/26  15:00:00,23.59254230988836,23.59254230988836 
 06/26  16:00:00,24.1700274016493,24.1700274016493 
 06/26  17:00:00,24.519188511629928,24.519188511629928 
 06/26  18:00:00,24.651220357281137,24.651220357281137 
 06/26  19:00:00,24.596243589945402,24.596243589945402 
 06/26  20:00:00,24.26012534718117,24.26012534718117 
 06/26  21:00:00,23.782906695226274,23.782906695226274 
 06/26  22:00:00,23.245595256513035,23.245595256513035 
 06/26  23:00:00,22.62258995467888,22.62258995467888 
 06/26  24:00:00,21.95647666870817,21.95647666870817 
