Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.316306104902772,21.316306104902772 
 06/26  02:00:00,20.644163683594513,20.644163683594513 
 06/26  03:00:00,20.045346348651563,20.045346348651563 
 06/26  04:00:00,19.512092286447587,19.512092286447587 
 06/26  05:00:00,19.015778868940707,19.015778868940707 
 06/26  06:00:00,18.718282982543883,18.718282982543883 
 06/26  07:00:00,18.67395515730587,18.67395515730587 
 06/26  08:00:00,18.71831476542925,18.71831476542925 
 06/26  09:00:00,19.000358949348,19.000358949348 
 06/26  10:00:00,19.61218483237952,19.61218483237952 
 06/26  11:00:00,20.407332195566532,20.407332195566532 
 06/26  12:00:00,21.254623179377973,21.254623179377973 
 06/26  13:00:00,22.112499534019076,22.112499534019076 
 06/26  14:00:00,22.89241600107012,22.89241600107012 
 06/26  15:00:00,23.603174169766767,23.603174169766767 
 06/26  16:00:00,24.181123545599192,24.181123545599192 
 06/26  17:00:00,24.533024958056476,24.533024958056476 
 06/26  18:00:00,24.66956175133425,24.66956175133425 
 06/26  19:00:00,24.62128630294469,24.62128630294469 
 06/26  20:00:00,24.294074855353895,24.294074855353895 
 06/26  21:00:00,23.826326436924468,23.826326436924468 
 06/26  22:00:00,23.297124336401723,23.297124336401723 
 06/26  23:00:00,22.681426361345245,22.681426361345245 
 06/26  24:00:00,22.021731322635688,22.021731322635688 
