Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.617944217521874,21.617944217521874 
 06/26  02:00:00,20.99040337321295,20.99040337321295 
 06/26  03:00:00,20.422070294707993,20.422070294707993 
 06/26  04:00:00,19.906906232355716,19.906906232355716 
 06/26  05:00:00,19.426418500572925,19.426418500572925 
 06/26  06:00:00,19.09434990477894,19.09434990477894 
 06/26  07:00:00,18.957146986539506,18.957146986539506 
 06/26  08:00:00,18.945579153434352,18.945579153434352 
 06/26  09:00:00,19.167197282640785,19.167197282640785 
 06/26  10:00:00,19.71369443264103,19.71369443264103 
 06/26  11:00:00,20.452115735891226,20.452115735891226 
 06/26  12:00:00,21.24793094928063,21.24793094928063 
 06/26  13:00:00,22.05717928603449,22.05717928603449 
 06/26  14:00:00,22.795472302913495,22.795472302913495 
 06/26  15:00:00,23.471849245375527,23.471849245375527 
 06/26  16:00:00,24.028873143286575,24.028873143286575 
 06/26  17:00:00,24.38043556951503,24.38043556951503 
 06/26  18:00:00,24.53716187752856,24.53716187752856 
 06/26  19:00:00,24.531197650174203,24.531197650174203 
 06/26  20:00:00,24.26889561541926,24.26889561541926 
 06/26  21:00:00,23.876836047139264,23.876836047139264 
 06/26  22:00:00,23.419125272166152,23.419125272166152 
 06/26  23:00:00,22.86973825142558,22.86973825142558 
 06/26  24:00:00,22.268857582452377,22.268857582452377 
