Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.637230408506646,21.637230408506646 
 06/26  02:00:00,21.01088017484283,21.01088017484283 
 06/26  03:00:00,20.44315567145901,20.44315567145901 
 06/26  04:00:00,19.928102658921,19.928102658921 
 06/26  05:00:00,19.447640391814474,19.447640391814474 
 06/26  06:00:00,19.11305718267254,19.11305718267254 
 06/26  07:00:00,18.972401048585848,18.972401048585848 
 06/26  08:00:00,18.958295093022294,18.958295093022294 
 06/26  09:00:00,19.177531268099955,19.177531268099955 
 06/26  10:00:00,19.721670999587804,19.721670999587804 
 06/26  11:00:00,20.45804176233922,20.45804176233922 
 06/26  12:00:00,21.252735617142466,21.252735617142466 
 06/26  13:00:00,22.06119083489099,22.06119083489099 
 06/26  14:00:00,22.79905020679853,22.79905020679853 
 06/26  15:00:00,23.47517437697096,23.47517437697096 
 06/26  16:00:00,24.032313890501147,24.032313890501147 
 06/26  17:00:00,24.384624858421454,24.384624858421454 
 06/26  18:00:00,24.542612956769347,24.542612956769347 
 06/26  19:00:00,24.538457157714216,24.538457157714216 
 06/26  20:00:00,24.278522421110022,24.278522421110022 
 06/26  21:00:00,23.888938879259747,23.888938879259747 
 06/26  22:00:00,23.433324515525243,23.433324515525243 
 06/26  23:00:00,22.885816638038623,22.885816638038623 
 06/26  24:00:00,22.286573966634215,22.286573966634215 
