Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.727125412370594,21.727125412370594 
 06/26  02:00:00,21.10624169936999,21.10624169936999 
 06/26  03:00:00,20.541269610261885,20.541269610261885 
 06/26  04:00:00,20.02664078488116,20.02664078488116 
 06/26  05:00:00,19.54620925231199,19.54620925231199 
 06/26  06:00:00,19.20046058635409,19.20046058635409 
 06/26  07:00:00,19.04385166674323,19.04385166674323 
 06/26  08:00:00,19.018083236734086,19.018083236734086 
 06/26  09:00:00,19.22625740253475,19.22625740253475 
 06/26  10:00:00,19.75935424730405,19.75935424730405 
 06/26  11:00:00,20.48602783307395,20.48602783307395 
 06/26  12:00:00,21.27556451936617,21.27556451936617 
 06/26  13:00:00,22.080271129699778,22.080271129699778 
 06/26  14:00:00,22.816069426473025,22.816069426473025 
 06/26  15:00:00,23.490985747959762,23.490985747959762 
 06/26  16:00:00,24.048645772995094,24.048645772995094 
 06/26  17:00:00,24.404443067581433,24.404443067581433 
 06/26  18:00:00,24.568391405974694,24.568391405974694 
 06/26  19:00:00,24.572621730642418,24.572621730642418 
 06/26  20:00:00,24.323653133015625,24.323653133015625 
 06/26  21:00:00,23.945583442571134,23.945583442571134 
 06/26  22:00:00,23.499686891863856,23.499686891863856 
 06/26  23:00:00,22.960885999076616,22.960885999076616 
 06/26  24:00:00,22.369225105436435,22.369225105436435 
