Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.60965960518271,21.60965960518271 
 06/26  02:00:00,20.981607942975593,20.981607942975593 
 06/26  03:00:00,20.41301418814185,20.41301418814185 
 06/26  04:00:00,19.897803243230317,19.897803243230317 
 06/26  05:00:00,19.41730610847592,19.41730610847592 
 06/26  06:00:00,19.086328901415456,19.086328901415456 
 06/26  07:00:00,18.95060508767072,18.95060508767072 
 06/26  08:00:00,18.940130952007287,18.940130952007287 
 06/26  09:00:00,19.16277218002581,19.16277218002581 
 06/26  10:00:00,19.710279341339188,19.710279341339188 
 06/26  11:00:00,20.44958013066153,20.44958013066153 
 06/26  12:00:00,21.245877025486138,21.245877025486138 
 06/26  13:00:00,22.0554618832358,22.0554618832358 
 06/26  14:00:00,22.793937540854493,22.793937540854493 
 06/26  15:00:00,23.470419989189892,23.470419989189892 
 06/26  16:00:00,24.027391679782426,24.027391679782426 
 06/26  17:00:00,24.37863105354084,24.37863105354084 
 06/26  18:00:00,24.53481452319466,24.53481452319466 
 06/26  19:00:00,24.52807379122043,24.52807379122043 
 06/26  20:00:00,24.264754887436016,24.264754887436016 
 06/26  21:00:00,23.87163247152678,23.87163247152678 
 06/26  22:00:00,23.413022302222473,23.413022302222473 
 06/26  23:00:00,22.86282942621725,22.86282942621725 
 06/26  24:00:00,22.261246481200878,22.261246481200878 
