Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.832787442790902,21.832787442790902 
 06/26  02:00:00,21.218490433518358,21.218490433518358 
 06/26  03:00:00,20.656889961295732,20.656889961295732 
 06/26  04:00:00,20.142858579250603,20.142858579250603 
 06/26  05:00:00,19.66271066658954,19.66271066658954 
 06/26  06:00:00,19.302201938660044,19.302201938660044 
 06/26  07:00:00,19.129530443361816,19.129530443361816 
 06/26  08:00:00,19.090319571758837,19.090319571758837 
 06/26  09:00:00,19.285426642277493,19.285426642277493 
 06/26  10:00:00,19.805202718462255,19.805202718462255 
 06/26  11:00:00,20.520036338509808,20.520036338509808 
 06/26  12:00:00,21.303276771291667,21.303276771291667 
 06/26  13:00:00,22.10314926091074,22.10314926091074 
 06/26  14:00:00,22.8361666321188,22.8361666321188 
 06/26  15:00:00,23.509374422815217,23.509374422815217 
 06/26  16:00:00,24.067449780438313,24.067449780438313 
 06/26  17:00:00,24.427225328057574,24.427225328057574 
 06/26  18:00:00,24.59803214163933,24.59803214163933 
 06/26  19:00:00,24.612102989451735,24.612102989451735 
 06/26  20:00:00,24.37631131729334,24.37631131729334 
 06/26  21:00:00,24.01149904684329,24.01149904684329 
 06/26  22:00:00,23.577131562499833,23.577131562499833 
 06/26  23:00:00,23.048736605607687,23.048736605607687 
 06/26  24:00:00,22.466189388622077,22.466189388622077 
