Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.624633761014294,21.624633761014294 
 06/26  02:00:00,20.972896257154538,20.972896257154538 
 06/26  03:00:00,20.385596475815348,20.385596475815348 
 06/26  04:00:00,19.856577487288412,19.856577487288412 
 06/26  05:00:00,19.36504840964849,19.36504840964849 
 06/26  06:00:00,19.0393080780671,19.0393080780671 
 06/26  07:00:00,18.91434578566317,18.91434578566317 
 06/26  08:00:00,18.915307810369526,18.915307810369526 
 06/26  09:00:00,19.15842484794389,19.15842484794389 
 06/26  10:00:00,19.732887964240554,19.732887964240554 
 06/26  11:00:00,20.496058802552056,20.496058802552056 
 06/26  12:00:00,21.326815522020887,21.326815522020887 
 06/26  13:00:00,22.17236450238105,22.17236450238105 
 06/26  14:00:00,22.945392512619847,22.945392512619847 
 06/26  15:00:00,23.652039459938575,23.652039459938575 
 06/26  16:00:00,24.23179211482207,24.23179211482207 
 06/26  17:00:00,24.59525923214559,24.59525923214559 
 06/26  18:00:00,24.75141879373775,24.75141879373775 
 06/26  19:00:00,24.73212893353925,24.73212893353925 
 06/26  20:00:00,24.443173951808525,24.443173951808525 
 06/26  21:00:00,24.015828361600548,24.015828361600548 
 06/26  22:00:00,23.521157553343375,23.521157553343375 
 06/26  23:00:00,22.936479258267624,22.936479258267624 
 06/26  24:00:00,22.303854410932946,22.303854410932946 
