Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.54123744137555,21.54123744137555 
 06/26  02:00:00,20.90893069620143,20.90893069620143 
 06/26  03:00:00,20.33814575730483,20.33814575730483 
 06/26  04:00:00,19.8225022761082,19.8225022761082 
 06/26  05:00:00,19.341866774023003,19.341866774023003 
 06/26  06:00:00,19.02089950929328,19.02089950929328 
 06/26  07:00:00,18.896738839388867,18.896738839388867 
 06/26  08:00:00,18.895425707578145,18.895425707578145 
 06/26  09:00:00,19.12654059937337,19.12654059937337 
 06/26  10:00:00,19.682357824292403,19.682357824292403 
 06/26  11:00:00,20.42881715802163,20.42881715802163 
 06/26  12:00:00,21.229166023926616,21.229166023926616 
 06/26  13:00:00,22.04148659379311,22.04148659379311 
 06/26  14:00:00,22.781436497221627,22.781436497221627 
 06/26  15:00:00,23.45876287451089,23.45876287451089 
 06/26  16:00:00,24.015283340917087,24.015283340917087 
 06/26  17:00:00,24.363846455333036,24.363846455333036 
 06/26  18:00:00,24.5155444300445,24.5155444300445 
 06/26  19:00:00,24.502377535820003,24.502377535820003 
 06/26  20:00:00,24.230636067885687,24.230636067885687 
 06/26  21:00:00,23.828728557928656,23.828728557928656 
 06/26  22:00:00,23.36267740219422,23.36267740219422 
 06/26  23:00:00,22.805815229948266,22.805815229948266 
 06/26  24:00:00,22.198415990753773,22.198415990753773 
