Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.773141622698372,21.773141622698372 
 06/26  02:00:00,21.155056565940264,21.155056565940264 
 06/26  03:00:00,20.591491172207903,20.591491172207903 
 06/26  04:00:00,20.07707115987092,20.07707115987092 
 06/26  05:00:00,19.596679167621375,19.596679167621375 
 06/26  06:00:00,19.24570912822389,19.24570912822389 
 06/26  07:00:00,19.080785577372716,19.080785577372716 
 06/26  08:00:00,19.04913006866795,19.04913006866795 
 06/26  09:00:00,19.251643835150972,19.251643835150972 
 06/26  10:00:00,19.77901997834785,19.77901997834785 
 06/26  11:00:00,20.500639412218483,20.500639412218483 
 06/26  12:00:00,21.287517449606508,21.287517449606508 
 06/26  13:00:00,22.09022393824591,22.09022393824591 
 06/26  14:00:00,22.824899512473028,22.824899512473028 
 06/26  15:00:00,23.499143412511653,23.499143412511653 
 06/26  16:00:00,24.05703231835609,24.05703231835609 
 06/26  17:00:00,24.414594153965396,24.414594153965396 
 06/26  18:00:00,24.581548725747464,24.581548725747464 
 06/26  19:00:00,24.590082139268716,24.590082139268716 
 06/26  20:00:00,24.34666401760088,24.34666401760088 
 06/26  21:00:00,23.974537145623902,23.974537145623902 
 06/26  22:00:00,23.533620715243885,23.533620715243885 
 06/26  23:00:00,22.99929030543719,22.99929030543719 
 06/26  24:00:00,22.411526830634415,22.411526830634415 
