Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.338869489433357,21.338869489433357 
 06/26  02:00:00,20.668293281261754,20.668293281261754 
 06/26  03:00:00,20.070411527689693,20.070411527689693 
 06/26  04:00:00,19.537607979882402,19.537607979882402 
 06/26  05:00:00,19.042020540329002,19.042020540329002 
 06/26  06:00:00,18.742960792800403,18.742960792800403 
 06/26  07:00:00,18.691500001364897,18.691500001364897 
 06/26  08:00:00,18.732400293308395,18.732400293308395 
 06/26  09:00:00,19.011559661959033,19.011559661959033 
 06/26  10:00:00,19.620691541535095,19.620691541535095 
 06/26  11:00:00,20.413571896169977,20.413571896169977 
 06/26  12:00:00,21.25963017628049,21.25963017628049 
 06/26  13:00:00,22.116648870358777,22.116648870358777 
 06/26  14:00:00,22.896097116926924,22.896097116926924 
 06/26  15:00:00,23.606583360601913,23.606583360601913 
 06/26  16:00:00,24.1846703452312,24.1846703452312 
 06/26  17:00:00,24.537438710342162,24.537438710342162 
 06/26  18:00:00,24.675396276261488,24.675396276261488 
 06/26  19:00:00,24.629238146339333,24.629238146339333 
 06/26  20:00:00,24.30483378984306,24.30483378984306 
 06/26  21:00:00,23.84006354081486,23.84006354081486 
 06/26  22:00:00,23.313410605593887,23.313410605593887 
 06/26  23:00:00,22.70000745408296,22.70000745408296 
 06/26  24:00:00,22.042324214653586,22.042324214653586 
