Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.11097189766013,21.11097189766013 
 06/26  02:00:00,20.42386403354563,20.42386403354563 
 06/26  03:00:00,19.81550427636871,19.81550427636871 
 06/26  04:00:00,19.27622820676884,19.27622820676884 
 06/26  05:00:00,18.769543789180936,18.769543789180936 
 06/26  06:00:00,18.48552794667581,18.48552794667581 
 06/26  07:00:00,18.516139273035634,18.516139273035634 
 06/26  08:00:00,18.59278351317586,18.59278351317586 
 06/26  09:00:00,18.901375532667316,18.901375532667316 
 06/26  10:00:00,19.5373448531107,19.5373448531107 
 06/26  11:00:00,20.35300940475402,20.35300940475402 
 06/26  12:00:00,21.211176713050797,21.211176713050797 
 06/26  13:00:00,22.076537434744,22.076537434744 
 06/26  14:00:00,22.86044924732391,22.86044924732391 
 06/26  15:00:00,23.573469094728026,23.573469094728026 
 06/26  16:00:00,24.14997698334849,24.14997698334849 
 06/26  17:00:00,24.4940415875625,24.4940415875625 
 06/26  18:00:00,24.617668216869266,24.617668216869266 
 06/26  19:00:00,24.550192055867495,24.550192055867495 
 06/26  20:00:00,24.19742840371876,24.19742840371876 
 06/26  21:00:00,23.702420907178492,23.702420907178492 
 06/26  22:00:00,23.149859506868115,23.149859506868115 
 06/26  23:00:00,22.51307751912155,22.51307751912155 
 06/26  24:00:00,21.834806678879367,21.834806678879367 
