Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.36739637390539,21.36739637390539 
 06/26  02:00:00,20.69877976902084,20.69877976902084 
 06/26  03:00:00,20.10205422526133,20.10205422526133 
 06/26  04:00:00,19.56977774278301,19.56977774278301 
 06/26  05:00:00,19.074974758010406,19.074974758010406 
 06/26  06:00:00,18.77407795596674,18.77407795596674 
 06/26  07:00:00,18.713692513792623,18.713692513792623 
 06/26  08:00:00,18.750279482663245,18.750279482663245 
 06/26  09:00:00,19.025800227406506,19.025800227406506 
 06/26  10:00:00,19.63151697023841,19.63151697023841 
 06/26  11:00:00,20.421509128813963,20.421509128813963 
 06/26  12:00:00,21.266020552664767,21.266020552664767 
 06/26  13:00:00,22.121944960149868,22.121944960149868 
 06/26  14:00:00,22.900793465683876,22.900793465683876 
 06/26  15:00:00,23.610929690445825,23.610929690445825 
 06/26  16:00:00,24.189197774469164,24.189197774469164 
 06/26  17:00:00,24.54304723316945,24.54304723316945 
 06/26  18:00:00,24.682890031617823,24.682890031617823 
 06/26  19:00:00,24.639359532850484,24.639359532850484 
 06/26  20:00:00,24.318492268110273,24.318492268110273 
 06/26  21:00:00,23.85747561134139,23.85747561134139 
 06/26  22:00:00,23.334036006876897,23.334036006876897 
 06/26  23:00:00,22.723524950582856,22.723524950582856 
 06/26  24:00:00,22.0683750975112,22.0683750975112 
