Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.50702675111988,21.50702675111988 
 06/26  02:00:00,20.84773716602544,20.84773716602544 
 06/26  03:00:00,20.256325933666695,20.256325933666695 
 06/26  04:00:00,19.72609473097441,19.72609473097441 
 06/26  05:00:00,19.233681046632114,19.233681046632114 
 06/26  06:00:00,18.91935885759209,18.91935885759209 
 06/26  07:00:00,18.822185872397682,18.822185872397682 
 06/26  08:00:00,18.83900711754125,18.83900711754125 
 06/26  09:00:00,19.096837625529407,19.096837625529407 
 06/26  10:00:00,19.685679886973542,19.685679886973542 
 06/26  11:00:00,20.461255190747128,20.461255190747128 
 06/26  12:00:00,21.298283101144882,21.298283101144882 
 06/26  13:00:00,22.148690040920417,22.148690040920417 
 06/26  14:00:00,22.92447450319847,22.92447450319847 
 06/26  15:00:00,23.63279492094951,23.63279492094951 
 06/26  16:00:00,24.21192914999284,24.21192914999284 
 06/26  17:00:00,24.571005322047018,24.571005322047018 
 06/26  18:00:00,24.719660163095746,24.719660163095746 
 06/26  19:00:00,24.689315316707766,24.689315316707766 
 06/26  20:00:00,24.38580066730791,24.38580066730791 
 06/26  21:00:00,23.94311189428986,23.94311189428986 
 06/26  22:00:00,23.43534640990715,23.43534640990715 
 06/26  23:00:00,22.83891983176759,22.83891983176759 
 06/26  24:00:00,22.19607099290995,22.19607099290995 
