Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.690409202578856,21.690409202578856 
 06/26  02:00:00,21.06730424780745,21.06730424780745 
 06/26  03:00:00,20.501219111755034,20.501219111755034 
 06/26  04:00:00,19.986428982223167,19.986428982223167 
 06/26  05:00:00,19.505990780816227,19.505990780816227 
 06/26  06:00:00,19.164699521712585,19.164699521712585 
 06/26  07:00:00,19.01459466528407,19.01459466528407 
 06/26  08:00:00,18.993563746181906,18.993563746181906 
 06/26  09:00:00,19.206253638223238,19.206253638223238 
 06/26  10:00:00,19.743876724297106,19.743876724297106 
 06/26  11:00:00,20.474532882024313,20.474532882024313 
 06/26  12:00:00,21.26616843052304,21.26616843052304 
 06/26  13:00:00,22.07242058914529,22.07242058914529 
 06/26  14:00:00,22.809072437967018,22.809072437967018 
 06/26  15:00:00,23.484491102727052,23.484491102727052 
 06/26  16:00:00,24.0419448925348,24.0419448925348 
 06/26  17:00:00,24.396320482802253,24.396320482802253 
 06/26  18:00:00,24.557790298117986,24.557790298117986 
 06/26  19:00:00,24.55861723747552,24.55861723747552 
 06/26  20:00:00,24.30519002320589,24.30519002320589 
 06/26  21:00:00,23.922417813193654,23.922417813193654 
 06/26  22:00:00,23.472559744328034,23.472559744328034 
 06/26  23:00:00,22.930208992866355,22.930208992866355 
 06/26  24:00:00,22.33545763000224,22.33545763000224 
