Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.305438603705337,21.305438603705337 
 06/26  02:00:00,20.632536911370902,20.632536911370902 
 06/26  03:00:00,20.03326226952273,20.03326226952273 
 06/26  04:00:00,19.49978001296367,19.49978001296367 
 06/26  05:00:00,19.0030784556901,19.0030784556901 
 06/26  06:00:00,18.706373371403775,18.706373371403775 
 06/26  07:00:00,18.665502197137894,18.665502197137894 
 06/26  08:00:00,18.711549021866922,18.711549021866922 
 06/26  09:00:00,18.99498506090769,18.99498506090769 
 06/26  10:00:00,19.608106272844946,19.608106272844946 
 06/26  11:00:00,20.40433923595221,20.40433923595221 
 06/26  12:00:00,21.252227594210453,21.252227594210453 
 06/26  13:00:00,22.11051443685225,22.11051443685225 
 06/26  14:00:00,22.890654425022255,22.890654425022255 
 06/26  15:00:00,23.60154196140124,23.60154196140124 
 06/26  16:00:00,24.179424144466257,24.179424144466257 
 06/26  17:00:00,24.53090772043145,24.53090772043145 
 06/26  18:00:00,24.666760384786212,24.666760384786212 
 06/26  19:00:00,24.617465947801474,24.617465947801474 
 06/26  20:00:00,24.28890229550534,24.28890229550534 
 06/26  21:00:00,23.819718180516112,23.819718180516112 
 06/26  22:00:00,23.28928702567076,23.28928702567076 
 06/26  23:00:00,22.672482260668293,22.672482260668293 
 06/26  24:00:00,22.011816304436202,22.011816304436202 
