Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.433832241090833,21.433832241090833 
 06/26  02:00:00,20.769707657878936,20.769707657878936 
 06/26  03:00:00,20.175578481194847,20.175578481194847 
 06/26  04:00:00,19.644375355760022,19.644375355760022 
 06/26  05:00:00,19.15095702078092,19.15095702078092 
 06/26  06:00:00,18.847397396467876,18.847397396467876 
 06/26  07:00:00,18.765642623538874,18.765642623538874 
 06/26  08:00:00,18.79224362007895,18.79224362007895 
 06/26  09:00:00,19.059314509364675,19.059314509364675 
 06/26  10:00:00,19.657031014799735,19.657031014799735 
 06/26  11:00:00,20.4402137806874,20.4402137806874 
 06/26  12:00:00,21.281152848371413,21.281152848371413 
 06/26  13:00:00,22.134485724425982,22.134485724425982 
 06/26  14:00:00,22.911904151590594,22.911904151590594 
 06/26  15:00:00,23.621199175010602,23.621199175010602 
 06/26  16:00:00,24.199897415273526,24.199897415273526 
 06/26  17:00:00,24.55623386031911,24.55623386031911 
 06/26  18:00:00,24.700277497240137,24.700277497240137 
 06/26  19:00:00,24.663005709969543,24.663005709969543 
 06/26  20:00:00,24.350400302587072,24.350400302587072 
 06/26  21:00:00,23.898121504054632,23.898121504054632 
 06/26  22:00:00,23.382156931266955,23.382156931266955 
 06/26  23:00:00,22.7783663971239,22.7783663971239 
 06/26  24:00:00,22.12909282290315,22.12909282290315 
