Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.680100295379013,21.680100295379013 
 06/26  02:00:00,21.056368686230428,21.056368686230428 
 06/26  03:00:00,20.48996822162475,20.48996822162475 
 06/26  04:00:00,19.9751298865204,19.9751298865204 
 06/26  05:00:00,19.4946888951859,19.4946888951859 
 06/26  06:00:00,19.154676461354306,19.154676461354306 
 06/26  07:00:00,19.006398362674943,19.006398362674943 
 06/26  08:00:00,18.98670386470448,18.98670386470448 
 06/26  09:00:00,19.200662246488772,19.200662246488772 
 06/26  10:00:00,19.739552235859463,19.739552235859463 
 06/26  11:00:00,20.471321558524252,20.471321558524252 
 06/26  12:00:00,21.263547965713215,21.263547965713215 
 06/26  13:00:00,22.07023049967117,22.07023049967117 
 06/26  14:00:00,22.807119074010025,22.807119074010025 
 06/26  15:00:00,23.482676524440457,23.482676524440457 
 06/26  16:00:00,24.040070788381556,24.040070788381556 
 06/26  17:00:00,24.39404656544004,24.39404656544004 
 06/26  18:00:00,24.554841336451926,24.554841336451926 
 06/26  19:00:00,24.554702157930226,24.554702157930226 
 06/26  20:00:00,24.300015352869735,24.300015352869735 
 06/26  21:00:00,23.915922680223282,23.915922680223282 
 06/26  22:00:00,23.464949796363616,23.464949796363616 
 06/26  23:00:00,22.921600294316054,22.921600294316054 
 06/26  24:00:00,22.325979342151705,22.325979342151705 
