Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.24760981525982,21.24760981525982 
 06/26  02:00:00,20.570611119281526,20.570611119281526 
 06/26  03:00:00,19.968823942860023,19.968823942860023 
 06/26  04:00:00,19.433989490925192,19.433989490925192 
 06/26  05:00:00,18.934672002840237,18.934672002840237 
 06/26  06:00:00,18.643526898380376,18.643526898380376 
 06/26  07:00:00,18.62011298703964,18.62011298703964 
 06/26  08:00:00,18.675740899049696,18.675740899049696 
 06/26  09:00:00,18.966614946486008,18.966614946486008 
 06/26  10:00:00,19.586605066120306,19.586605066120306 
 06/26  11:00:00,20.388525365374324,20.388525365374324 
 06/26  12:00:00,21.239655091105725,21.239655091105725 
 06/26  13:00:00,22.10009720503819,22.10009720503819 
 06/26  14:00:00,22.881405097196954,22.881405097196954 
 06/26  15:00:00,23.592963790055684,23.592963790055684 
 06/26  16:00:00,24.170468384352972,24.170468384352972 
 06/26  17:00:00,24.519739171187943,24.519739171187943 
 06/26  18:00:00,24.651951821124694,24.651951821124694 
 06/26  19:00:00,24.597243702087393,24.597243702087393 
 06/26  20:00:00,24.261483127497282,24.261483127497282 
 06/26  21:00:00,23.78464540108483,23.78464540108483 
 06/26  22:00:00,23.247660249533485,23.247660249533485 
 06/26  23:00:00,22.62494918615517,22.62494918615517 
 06/26  24:00:00,21.95909471274699,21.95909471274699 
