Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.66895854795799,21.66895854795799 
 06/26  02:00:00,21.044548540304888,21.044548540304888 
 06/26  03:00:00,20.47780611298126,20.47780611298126 
 06/26  04:00:00,19.96291434280116,19.96291434280116 
 06/26  05:00:00,19.482469619183313,19.482469619183313 
 06/26  06:00:00,19.143850969109117,19.143850969109117 
 06/26  07:00:00,18.997548761790313,18.997548761790313 
 06/26  08:00:00,18.97930055159694,18.97930055159694 
 06/26  09:00:00,19.194629146365408,19.194629146365408 
 06/26  10:00:00,19.73488567129347,19.73488567129347 
 06/26  11:00:00,20.467854861369936,20.467854861369936 
 06/26  12:00:00,21.260720953876053,21.260720953876053 
 06/26  13:00:00,22.067867043629704,22.067867043629704 
 06/26  14:00:00,22.805010285590818,22.805010285590818 
 06/26  15:00:00,23.480716933078156,23.480716933078156 
 06/26  16:00:00,24.03804640726203,24.03804640726203 
 06/26  17:00:00,24.391590155370665,24.391590155370665 
 06/26  18:00:00,24.551655713184168,24.551655713184168 
 06/26  19:00:00,24.550472808617304,24.550472808617304 
 06/26  20:00:00,24.294423768564783,24.294423768564783 
 06/26  21:00:00,23.908904512872937,23.908904512872937 
 06/26  22:00:00,23.456726481031538,23.456726481031538 
 06/26  23:00:00,22.912297290008784,22.912297290008784 
 06/26  24:00:00,22.315736168443333,22.315736168443333 
