Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.706830483340912,21.706830483340912 
 06/26  02:00:00,21.084721657940136,21.084721657940136 
 06/26  03:00:00,20.519136707761348,20.519136707761348 
 06/26  04:00:00,20.004421001463303,20.004421001463303 
 06/26  05:00:00,19.52398640982957,19.52398640982957 
 06/26  06:00:00,19.180681008576016,19.180681008576016 
 06/26  07:00:00,19.02766758930705,19.02766758930705 
 06/26  08:00:00,19.004512097847257,19.004512097847257 
 06/26  09:00:00,19.21518068511797,19.21518068511797 
 06/26  10:00:00,19.750781165905043,19.750781165905043 
 06/26  11:00:00,20.479658775457562,20.479658775457562 
 06/26  12:00:00,21.270354737019467,21.270354737019467 
 06/26  13:00:00,22.075918253429258,22.075918253429258 
 06/26  14:00:00,22.812190628448445,22.812190628448445 
 06/26  15:00:00,23.48738650837899,23.48738650837899 
 06/26  16:00:00,24.044934043204222,24.044934043204222 
 06/26  17:00:00,24.39994640524252,24.39994640524252 
 06/26  18:00:00,24.562491938052307,24.562491938052307 
 06/26  19:00:00,24.56485835157226,24.56485835157226 
 06/26  20:00:00,24.313434984933533,24.313434984933533 
 06/26  21:00:00,23.932767665067864,23.932767665067864 
 06/26  22:00:00,23.4846847418439,23.4846847418439 
 06/26  23:00:00,22.943924318238125,22.943924318238125 
 06/26  24:00:00,22.35055743356626,22.35055743356626 
