Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.4275809441574,21.4275809441574 
 06/26  02:00:00,20.78803870503841,20.78803870503841 
 06/26  03:00:00,20.213431982857486,20.213431982857486 
 06/26  04:00:00,19.69684372237868,19.69684372237868 
 06/26  05:00:00,19.21560147777612,19.21560147777612 
 06/26  06:00:00,18.906517361017272,18.906517361017272 
 06/26  07:00:00,18.808341367831083,18.808341367831083 
 06/26  08:00:00,18.822436387665775,18.822436387665775 
 06/26  09:00:00,19.067683350290714,19.067683350290714 
 06/26  10:00:00,19.637158070880382,19.637158070880382 
 06/26  11:00:00,20.39447123880534,20.39447123880534 
 06/26  12:00:00,21.202466669422336,21.202466669422336 
 06/26  13:00:00,22.019130617914556,22.019130617914556 
 06/26  14:00:00,22.76139149811312,22.76139149811312 
 06/26  15:00:00,23.440009278211527,23.440009278211527 
 06/26  16:00:00,23.995700098813533,23.995700098813533 
 06/26  17:00:00,24.339786484802502,24.339786484802502 
 06/26  18:00:00,24.484023900424578,24.484023900424578 
 06/26  19:00:00,24.460202303687424,24.460202303687424 
 06/26  20:00:00,24.17445093218472,24.17445093218472 
 06/26  21:00:00,23.757848807996524,23.757848807996524 
 06/26  22:00:00,23.2793514956808,23.2793514956808 
 06/26  23:00:00,22.711329900097624,22.711329900097624 
 06/26  24:00:00,22.094183878802312,22.094183878802312 
