Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.21925313440463,21.21925313440463 
 06/26  02:00:00,20.540209478002048,20.540209478002048 
 06/26  03:00:00,19.937138017531435,19.937138017531435 
 06/26  04:00:00,19.401544314268172,19.401544314268172 
 06/26  05:00:00,18.9004652819977,18.9004652819977 
 06/26  06:00:00,18.61245581930116,18.61245581930116 
 06/26  07:00:00,18.597634462524653,18.597634462524653 
 06/26  08:00:00,18.65831793266313,18.65831793266313 
 06/26  09:00:00,18.952855139873783,18.952855139873783 
 06/26  10:00:00,19.576195227119065,19.576195227119065 
 06/26  11:00:00,20.3808222726444,20.3808222726444 
 06/26  12:00:00,21.233603861852746,21.233603861852746 
 06/26  13:00:00,22.09508305324243,22.09508305324243 
 06/26  14:00:00,22.876949728231438,22.876949728231438 
 06/26  15:00:00,23.58882642909527,23.58882642909527 
 06/26  16:00:00,24.166135766535188,24.166135766535188 
 06/26  17:00:00,24.514324810852294,24.514324810852294 
 06/26  18:00:00,24.64475373899201,24.64475373899201 
 06/26  19:00:00,24.58737710250642,24.58737710250642 
 06/26  20:00:00,24.248085263576712,24.248085263576712 
 06/26  21:00:00,23.76749421720761,23.76749421720761 
 06/26  22:00:00,23.22729128857027,23.22729128857027 
 06/26  23:00:00,22.601676512012673,22.601676512012673 
 06/26  24:00:00,21.933265831774495,21.933265831774495 
