Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.274557139094203,21.274557139094203 
 06/26  02:00:00,20.599479748993403,20.599479748993403 
 06/26  03:00:00,19.998880528123408,19.998880528123408 
 06/26  04:00:00,19.464706658282662,19.464706658282662 
 06/26  05:00:00,18.966739045264543,18.966739045264543 
 06/26  06:00:00,18.672507411369317,18.672507411369317 
 06/26  07:00:00,18.64142378455813,18.64142378455813 
 06/26  08:00:00,18.69238725494009,18.69238725494009 
 06/26  09:00:00,18.97978783063455,18.97978783063455 
 06/26  10:00:00,19.59658214497962,19.59658214497962 
 06/26  11:00:00,20.395873542250683,20.395873542250683 
 06/26  12:00:00,21.245476953648037,21.245476953648037 
 06/26  13:00:00,22.104920934370732,22.104920934370732 
 06/26  14:00:00,22.885689092677836,22.885689092677836 
 06/26  15:00:00,23.59693862917571,23.59693862917571 
 06/26  16:00:00,24.174622827126196,24.174622827126196 
 06/26  17:00:00,24.52492314194351,24.52492314194351 
 06/26  18:00:00,24.658831694618726,24.658831694618726 
 06/26  19:00:00,24.606644469302744,24.606644469302744 
 06/26  20:00:00,24.274237790181026,24.274237790181026 
 06/26  21:00:00,23.800969416264934,23.800969416264934 
 06/26  22:00:00,23.26704122413095,23.26704122413095 
 06/26  23:00:00,22.64708593946912,22.64708593946912 
 06/26  24:00:00,21.98365390207652,21.98365390207652 
