Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.670903214964632,21.670903214964632 
 06/26  02:00:00,21.046611715120893,21.046611715120893 
 06/26  03:00:00,20.479929073466653,20.479929073466653 
 06/26  04:00:00,19.96504673963817,19.96504673963817 
 06/26  05:00:00,19.484602736397655,19.484602736397655 
 06/26  06:00:00,19.145739951028926,19.145739951028926 
 06/26  07:00:00,18.999092636778215,18.999092636778215 
 06/26  08:00:00,18.980591691650716,18.980591691650716 
 06/26  09:00:00,19.195681062153753,19.195681062153753 
 06/26  10:00:00,19.735699188183233,19.735699188183233 
 06/26  11:00:00,20.468459151328503,20.468459151328503 
 06/26  12:00:00,21.261213534394532,21.261213534394532 
 06/26  13:00:00,22.068278865564942,22.068278865564942 
 06/26  14:00:00,22.80537778241805,22.80537778241805 
 06/26  15:00:00,23.481058488820572,23.481058488820572 
 06/26  16:00:00,24.038399344422974,24.038399344422974 
 06/26  17:00:00,24.39201853258475,24.39201853258475 
 06/26  18:00:00,24.552211378666982,24.552211378666982 
 06/26  19:00:00,24.55121065586696,24.55121065586696 
 06/26  20:00:00,24.295399476322228,24.295399476322228 
 06/26  21:00:00,23.910129222440794,23.910129222440794 
 06/26  22:00:00,23.458161588858133,23.458161588858133 
 06/26  23:00:00,22.91392089227882,22.91392089227882 
 06/26  24:00:00,22.317523914941948,22.317523914941948 
