Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.57454990100132,21.57454990100132 
 06/26  02:00:00,20.94432283426747,20.94432283426747 
 06/26  03:00:00,20.37461338242044,20.37461338242044 
 06/26  04:00:00,19.85919100222393,19.85919100222393 
 06/26  05:00:00,19.37863789963033,19.37863789963033 
 06/26  06:00:00,19.052440344043973,19.052440344043973 
 06/26  07:00:00,18.92293357334904,18.92293357334904 
 06/26  08:00:00,18.917126650507186,18.917126650507186 
 06/26  09:00:00,19.14411054085779,19.14411054085779 
 06/26  10:00:00,19.69588889736046,19.69588889736046 
 06/26  11:00:00,20.438890013730056,20.438890013730056 
 06/26  12:00:00,21.23724574970385,21.23724574970385 
 06/26  13:00:00,22.04824424285516,22.04824424285516 
 06/26  14:00:00,22.787483946252646,22.787483946252646 
 06/26  15:00:00,23.464405494504863,23.464405494504863 
 06/26  16:00:00,24.021150031949983,24.021150031949983 
 06/26  17:00:00,24.37101781922024,24.37101781922024 
 06/26  18:00:00,24.524899988526048,24.524899988526048 
 06/26  19:00:00,24.514868097730044,24.514868097730044 
 06/26  20:00:00,24.247235735017938,24.247235735017938 
 06/26  21:00:00,23.849603992575506,23.849603992575506 
 06/26  22:00:00,23.387177115652207,23.387177115652207 
 06/26  23:00:00,22.833564212791778,22.833564212791778 
 06/26  24:00:00,22.22899982611187,22.22899982611187 
