Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.68187541176836,21.68187541176836 
 06/26  02:00:00,21.058251739252352,21.058251739252352 
 06/26  03:00:00,20.49190561456303,20.49190561456303 
 06/26  04:00:00,19.97707564177667,19.97707564177667 
 06/26  05:00:00,19.496635153220268,19.496635153220268 
 06/26  06:00:00,19.156401780268098,19.156401780268098 
 06/26  07:00:00,19.007809174475348,19.007809174475348 
 06/26  08:00:00,18.98788464514517,18.98788464514517 
 06/26  09:00:00,19.201624824960376,19.201624824960376 
 06/26  10:00:00,19.740296968674436,19.740296968674436 
 06/26  11:00:00,20.47187490564174,20.47187490564174 
 06/26  12:00:00,21.26399949012561,21.26399949012561 
 06/26  13:00:00,22.07060799556221,22.07060799556221 
 06/26  14:00:00,22.80745584838341,22.80745584838341 
 06/26  15:00:00,23.48298940732758,23.48298940732758 
 06/26  16:00:00,24.0403939013733,24.0403939013733 
 06/26  17:00:00,24.394438467273442,24.394438467273442 
 06/26  18:00:00,24.555349401156356,24.555349401156356 
 06/26  19:00:00,24.555376498746718,24.555376498746718 
 06/26  20:00:00,24.30090659001924,24.30090659001924 
 06/26  21:00:00,23.917041189384275,23.917041189384275 
 06/26  22:00:00,23.466260228919598,23.466260228919598 
 06/26  23:00:00,22.923082667152386,22.923082667152386 
 06/26  24:00:00,22.327611423886257,22.327611423886257 
