Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.192700667022205,21.192700667022205 
 06/26  02:00:00,20.511717374277644,20.511717374277644 
 06/26  03:00:00,19.907407681690515,19.907407681690515 
 06/26  04:00:00,19.371035063472938,19.371035063472938 
 06/26  05:00:00,18.867821390518465,18.867821390518465 
 06/26  06:00:00,18.577869501847516,18.577869501847516 
 06/26  07:00:00,18.578216916816917,18.578216916816917 
 06/26  08:00:00,18.642141466689985,18.642141466689985 
 06/26  09:00:00,18.940143478744737,18.940143478744737 
 06/26  10:00:00,19.566572233029895,19.566572233029895 
 06/26  11:00:00,20.37363852065497,20.37363852065497 
 06/26  12:00:00,21.22803005909415,21.22803005909415 
 06/26  13:00:00,22.090462032377836,22.090462032377836 
 06/26  14:00:00,22.87283976375566,22.87283976375566 
 06/26  15:00:00,23.585004697341063,23.585004697341063 
 06/26  16:00:00,24.1621236370995,24.1621236370995 
 06/26  17:00:00,24.509298810183648,24.509298810183648 
 06/26  18:00:00,24.638056722649466,24.638056722649466 
 06/26  19:00:00,24.578199790798894,24.578199790798894 
 06/26  20:00:00,24.235601843565227,24.235601843565227 
 06/26  21:00:00,23.751482712980557,23.751482712980557 
 06/26  22:00:00,23.20825655491499,23.20825655491499 
 06/26  23:00:00,22.579912929021944,22.579912929021944 
 06/26  24:00:00,21.909097617459977,21.909097617459977 
