Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.67965774523407,21.67965774523407 
 06/26  02:00:00,21.055899211647166,21.055899211647166 
 06/26  03:00:00,20.48948518633263,20.48948518633263 
 06/26  04:00:00,19.974644754236444,19.974644754236444 
 06/26  05:00:00,19.49420362873157,19.49420362873157 
 06/26  06:00:00,19.15424632544756,19.15424632544756 
 06/26  07:00:00,19.00604665115357,19.00604665115357 
 06/26  08:00:00,18.98640952226124,18.98640952226124 
 06/26  09:00:00,19.200422314703573,19.200422314703573 
 06/26  10:00:00,19.739366619164247,19.739366619164247 
 06/26  11:00:00,20.47118365958548,20.47118365958548 
 06/26  12:00:00,21.263435466290584,21.263435466290584 
 06/26  13:00:00,22.070136457233613,22.070136457233613 
 06/26  14:00:00,22.807035182969894,22.807035182969894 
 06/26  15:00:00,23.48259858737694,23.48259858737694 
 06/26  16:00:00,24.039990297338594,24.039990297338594 
 06/26  17:00:00,24.39394892357558,24.39394892357558 
 06/26  18:00:00,24.554714733324765,24.554714733324765 
 06/26  19:00:00,24.554534101934912,24.554534101934912 
 06/26  20:00:00,24.299793214706543,24.299793214706543 
 06/26  21:00:00,23.91564387632349,23.91564387632349 
 06/26  22:00:00,23.464623134220652,23.464623134220652 
 06/26  23:00:00,22.92123075457661,22.92123075457661 
 06/26  24:00:00,22.32557246646019,22.32557246646019 
