Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.608171571818126,21.608171571818126 
 06/26  02:00:00,20.980028060201278,20.980028060201278 
 06/26  03:00:00,20.41138738233518,20.41138738233518 
 06/26  04:00:00,19.896167899575637,19.896167899575637 
 06/26  05:00:00,19.41566893670396,19.41566893670396 
 06/26  06:00:00,19.084888866553214,19.084888866553214 
 06/26  07:00:00,18.949430593634453,18.949430593634453 
 06/26  08:00:00,18.939153191169726,18.939153191169726 
 06/26  09:00:00,19.16197824672983,19.16197824672983 
 06/26  10:00:00,19.709666733382726,19.709666733382726 
 06/26  11:00:00,20.44912526068913,20.44912526068913 
 06/26  12:00:00,21.24550881241429,21.24550881241429 
 06/26  13:00:00,22.055153995936642,22.055153995936642 
 06/26  14:00:00,22.79366236308364,22.79366236308364 
 06/26  15:00:00,23.470163684748666,23.470163684748666 
 06/26  16:00:00,24.027125941269144,24.027125941269144 
 06/26  17:00:00,24.378307265720586,24.378307265720586 
 06/26  18:00:00,24.534393226055432,24.534393226055432 
 06/26  19:00:00,24.527513018605188,24.527513018605188 
 06/26  20:00:00,24.26401142877256,24.26401142877256 
 06/26  21:00:00,23.870698064207026,23.870698064207026 
 06/26  22:00:00,23.411926301515596,23.411926301515596 
 06/26  23:00:00,22.8615886359772,22.8615886359772 
 06/26  24:00:00,22.259879502531163,22.259879502531163 
