Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.323339035368438,21.323339035368438 
 06/26  02:00:00,20.651686265880098,20.651686265880098 
 06/26  03:00:00,20.05316253529554,20.05316253529554 
 06/26  04:00:00,19.52005219582668,19.52005219582668 
 06/26  05:00:00,19.023976104637775,19.023976104637775 
 06/26  06:00:00,18.72598227663933,18.72598227663933 
 06/26  07:00:00,18.679423935923815,18.679423935923815 
 06/26  08:00:00,18.722699613992777,18.722699613992777 
 06/26  09:00:00,19.003843897104467,19.003843897104467 
 06/26  10:00:00,19.614830730109084,19.614830730109084 
 06/26  11:00:00,20.4092732749461,20.4092732749461 
 06/26  12:00:00,21.256179011390635,21.256179011390635 
 06/26  13:00:00,22.113788808389103,22.113788808389103 
 06/26  14:00:00,22.893559929272797,22.893559929272797 
 06/26  15:00:00,23.604233821045426,23.604233821045426 
 06/26  16:00:00,24.182225790245575,24.182225790245575 
 06/26  17:00:00,24.534398247783418,24.534398247783418 
 06/26  18:00:00,24.671377706639305,24.671377706639305 
 06/26  19:00:00,24.62376197309837,24.62376197309837 
 06/26  20:00:00,24.297425543356802,24.297425543356802 
 06/26  21:00:00,23.83060579661105,23.83060579661105 
 06/26  22:00:00,23.302198645604015,23.302198645604015 
 06/26  23:00:00,22.687216414242076,22.687216414242076 
 06/26  24:00:00,22.02814903415296,22.02814903415296 
