Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.742994862983952,21.742994862983952 
 06/26  02:00:00,21.123067421761682,21.123067421761682 
 06/26  03:00:00,20.558572675794387,20.558572675794387 
 06/26  04:00:00,20.044009541549208,20.044009541549208 
 06/26  05:00:00,19.56358156345421,19.56358156345421 
 06/26  06:00:00,19.215966619971514,19.215966619971514 
 06/26  07:00:00,19.056532848395392,19.056532848395392 
 06/26  08:00:00,19.028729859218714,19.028729859218714 
 06/26  09:00:00,19.234955461142867,19.234955461142867 
 06/26  10:00:00,19.766090736383696,19.766090736383696 
 06/26  11:00:00,20.491035692886378,20.491035692886378 
 06/26  12:00:00,21.279666469421343,21.279666469421343 
 06/26  13:00:00,22.083698261747003,22.083698261747003 
 06/26  14:00:00,22.819121904293112,22.819121904293112 
 06/26  15:00:00,23.4938164660764,23.4938164660764 
 06/26  16:00:00,24.051562206686175,24.051562206686175 
 06/26  17:00:00,24.40797245812486,24.40797245812486 
 06/26  18:00:00,24.57295998806701,24.57295998806701 
 06/26  19:00:00,24.578676804864326,24.578676804864326 
 06/26  20:00:00,24.33162608204712,24.33162608204712 
 06/26  21:00:00,23.955601325416016,23.955601325416016 
 06/26  22:00:00,23.511416626123413,23.511416626123413 
 06/26  23:00:00,22.97414931047027,22.97414931047027 
 06/26  24:00:00,22.383823032280056,22.383823032280056 
