Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.565117024869927,21.565117024869927 
 06/26  02:00:00,20.934302470794815,20.934302470794815 
 06/26  03:00:00,20.364290094860536,20.364290094860536 
 06/26  04:00:00,19.848807163690296,19.848807163690296 
 06/26  05:00:00,19.3682338929085,19.3682338929085 
 06/26  06:00:00,19.043393350845648,19.043393350845648 
 06/26  07:00:00,18.915512107800065,18.915512107800065 
 06/26  08:00:00,18.910969287328612,18.910969287328612 
 06/26  09:00:00,19.13912187046798,19.13912187046798 
 06/26  10:00:00,19.69204526160043,19.69204526160043 
 06/26  11:00:00,20.4360317479415,20.4360317479415 
 06/26  12:00:00,21.23494698436688,21.23494698436688 
 06/26  13:00:00,22.04632178215104,22.04632178215104 
 06/26  14:00:00,22.785764031691787,22.785764031691787 
 06/26  15:00:00,23.462801359355772,23.462801359355772 
 06/26  16:00:00,24.019483260916882,24.019483260916882 
 06/26  17:00:00,24.368981880785057,24.368981880785057 
 06/26  18:00:00,24.5222455640671,24.5222455640671 
 06/26  19:00:00,24.511329376852487,24.511329376852487 
 06/26  20:00:00,24.24253713109256,24.24253713109256 
 06/26  21:00:00,23.843692386151144,23.843692386151144 
 06/26  22:00:00,23.3802386561604,23.3802386561604 
 06/26  23:00:00,22.825705534621246,22.825705534621246 
 06/26  24:00:00,22.22033864310543,22.22033864310543 
