Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.75180722953054,21.75180722953054 
 06/26  02:00:00,21.13240969629194,21.13240969629194 
 06/26  03:00:00,20.56817898606137,20.56817898606137 
 06/26  04:00:00,20.053651287301825,20.053651287301825 
 06/26  05:00:00,19.57322585848554,19.57322585848554 
 06/26  06:00:00,19.22459726986754,19.22459726986754 
 06/26  07:00:00,19.063583947877596,19.063583947877596 
 06/26  08:00:00,19.034654478006196,19.034654478006196 
 06/26  09:00:00,19.239798910859086,19.239798910859086 
 06/26  10:00:00,19.76984360232654,19.76984360232654 
 06/26  11:00:00,20.493826925151453,20.493826925151453 
 06/26  12:00:00,21.281954859481928,21.281954859481928 
 06/26  13:00:00,22.085610154092763,22.085610154092763 
 06/26  14:00:00,22.820824237589807,22.820824237589807 
 06/26  15:00:00,23.49539442485865,23.49539442485865 
 06/26  16:00:00,24.053186834457964,24.053186834457964 
 06/26  17:00:00,24.40993699472954,24.40993699472954 
 06/26  18:00:00,24.57550139022412,24.57550139022412 
 06/26  19:00:00,24.582043463934113,24.582043463934113 
 06/26  20:00:00,24.336048642511884,24.336048642511884 
 06/26  21:00:00,23.961166954137184,23.961166954137184 
 06/26  22:00:00,23.517932280778677,23.517932280778677 
 06/26  23:00:00,22.981516009758938,22.981516009758938 
 06/26  24:00:00,22.391930285242395,22.391930285242395 
