Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.15595907379671,21.15595907379671 
 06/26  02:00:00,20.47225251837139,20.47225251837139 
 06/26  03:00:00,19.866169438152394,19.866169438152394 
 06/26  04:00:00,19.328595951368154,19.328595951368154 
 06/26  05:00:00,18.820369540144128,18.820369540144128 
 06/26  06:00:00,18.533444474842284,18.533444474842284 
 06/26  07:00:00,18.553146190378435,18.553146190378435 
 06/26  08:00:00,18.61987828257945,18.61987828257945 
 06/26  09:00:00,18.922601930173325,18.922601930173325 
 06/26  10:00:00,19.55333366788583,19.55333366788583 
 06/26  11:00:00,20.36353643127683,20.36353643127683 
 06/26  12:00:00,21.220409946826997,21.220409946826997 
 06/26  13:00:00,22.084140563718123,22.084140563718123 
 06/26  14:00:00,22.867216383292707,22.867216383292707 
 06/26  15:00:00,23.57977265524344,23.57977265524344 
 06/26  16:00:00,24.156622240510213,24.156622240510213 
 06/26  17:00:00,24.50239767566437,24.50239767566437 
 06/26  18:00:00,24.628846714902814,24.628846714902814 
 06/26  19:00:00,24.565562756328983,24.565562756328983 
 06/26  20:00:00,24.218391981256186,24.218391981256186 
 06/26  21:00:00,23.729383652557907,23.729383652557907 
 06/26  22:00:00,23.181966598914162,23.181966598914162 
 06/26  23:00:00,22.549837059135513,22.549837059135513 
 06/26  24:00:00,21.875680574781633,21.875680574781633 
