Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.59358933684601,21.59358933684601 
 06/26  02:00:00,20.96454412915072,20.96454412915072 
 06/26  03:00:00,20.395441961950908,20.395441961950908 
 06/26  04:00:00,19.880136882691286,19.880136882691286 
 06/26  05:00:00,19.399617601671608,19.399617601671608 
 06/26  06:00:00,19.070790520464797,19.070790520464797 
 06/26  07:00:00,18.937929215901594,18.937929215901594 
 06/26  08:00:00,18.92958455911571,18.92958455911571 
 06/26  09:00:00,19.154212092437337,19.154212092437337 
 06/26  10:00:00,19.703676071959155,19.703676071959155 
 06/26  11:00:00,20.444676351997376,20.444676351997376 
 06/26  12:00:00,21.24191163384942,21.24191163384942 
 06/26  13:00:00,22.052146051563607,22.052146051563607 
 06/26  14:00:00,22.790973414933333,22.790973414933333 
 06/26  15:00:00,23.467658448446638,23.467658448446638 
 06/26  16:00:00,24.024527345445538,24.024527345445538 
 06/26  17:00:00,24.3751394169888,24.3751394169888 
 06/26  18:00:00,24.53026969717144,24.53026969717144 
 06/26  19:00:00,24.522022611246452,24.522022611246452 
 06/26  20:00:00,24.256730135982266,24.256730135982266 
 06/26  21:00:00,23.861544785011866,23.861544785011866 
 06/26  22:00:00,23.401188689125696,23.401188689125696 
 06/26  23:00:00,22.849431406664337,22.849431406664337 
 06/26  24:00:00,22.246484884605255,22.246484884605255 
