Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.663178784821756,21.663178784821756 
 06/26  02:00:00,21.038416270237253,21.038416270237253 
 06/26  03:00:00,20.47149587145854,20.47149587145854 
 06/26  04:00:00,19.9565757522332,19.9565757522332 
 06/26  05:00:00,19.476128672211345,19.476128672211345 
 06/26  06:00:00,19.138237768932903,19.138237768932903 
 06/26  07:00:00,18.992961906332432,18.992961906332432 
 06/26  08:00:00,18.975465629543326,18.975465629543326 
 06/26  09:00:00,19.191505422123885,19.191505422123885 
 06/26  10:00:00,19.7324702408665,19.7324702408665 
 06/26  11:00:00,20.46606081612102,20.46606081612102 
 06/26  12:00:00,21.259259124523716,21.259259124523716 
 06/26  13:00:00,22.06664489657129,22.06664489657129 
 06/26  14:00:00,22.803919590914415,22.803919590914415 
 06/26  15:00:00,23.47970310356303,23.47970310356303 
 06/26  16:00:00,24.036998573260767,24.036998573260767 
 06/26  17:00:00,24.390318024422836,24.390318024422836 
 06/26  18:00:00,24.550005237658905,24.550005237658905 
 06/26  19:00:00,24.548280847932034,24.548280847932034 
 06/26  20:00:00,24.291524630241202,24.291524630241202 
 06/26  21:00:00,23.905265256844956,23.905265256844956 
 06/26  22:00:00,23.452461738571685,23.452461738571685 
 06/26  23:00:00,22.90747217161516,22.90747217161516 
 06/26  24:00:00,22.310423039350002,22.310423039350002 
