Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.937704660771534,21.937704660771534 
 06/26  02:00:00,21.33012999546093,21.33012999546093 
 06/26  03:00:00,20.77204096616396,20.77204096616396 
 06/26  04:00:00,20.258739755586962,20.258739755586962 
 06/26  05:00:00,19.779712131495497,19.779712131495497 
 06/26  06:00:00,19.402472133448825,19.402472133448825 
 06/26  07:00:00,19.216456711958145,19.216456711958145 
 06/26  08:00:00,19.164177815845512,19.164177815845512 
 06/26  09:00:00,19.34626489143637,19.34626489143637 
 06/26  10:00:00,19.85247046010393,19.85247046010393 
 06/26  11:00:00,20.555115988870366,20.555115988870366 
 06/26  12:00:00,21.33181982512104,21.33181982512104 
 06/26  13:00:00,22.126428968339376,22.126428968339376 
 06/26  14:00:00,22.85629112096561,22.85629112096561 
 06/26  15:00:00,23.527481239758043,23.527481239758043 
 06/26  16:00:00,24.085742724186165,24.085742724186165 
 06/26  17:00:00,24.449329025774844,24.449329025774844 
 06/26  18:00:00,24.62685614842773,24.62685614842773 
 06/26  19:00:00,24.650632614908318,24.650632614908318 
 06/26  20:00:00,24.427995865805755,24.427995865805755 
 06/26  21:00:00,24.07626710150837,24.07626710150837 
 06/26  22:00:00,23.653447586312616,23.653447586312616 
 06/26  23:00:00,23.135558605085563,23.135558605085563 
 06/26  24:00:00,22.56227213318596,22.56227213318596 
