Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.629328152755676,21.629328152755676 
 06/26  02:00:00,21.002487713647003,21.002487713647003 
 06/26  03:00:00,20.434511288104186,20.434511288104186 
 06/26  04:00:00,19.91940988562174,19.91940988562174 
 06/26  05:00:00,19.43893306785407,19.43893306785407 
 06/26  06:00:00,19.105380002470643,19.105380002470643 
 06/26  07:00:00,18.966144423805762,18.966144423805762 
 06/26  08:00:00,18.953078082369185,18.953078082369185 
 06/26  09:00:00,19.173291348764316,19.173291348764316 
 06/26  10:00:00,19.718399290524836,19.718399290524836 
 06/26  11:00:00,20.455608737251787,20.455608737251787 
 06/26  12:00:00,21.250764014742156,21.250764014742156 
 06/26  13:00:00,22.059548125731776,22.059548125731776 
 06/26  14:00:00,22.797588707610643,22.797588707610643 
 06/26  15:00:00,23.473819489563503,23.473819489563503 
 06/26  16:00:00,24.03091425028734,24.03091425028734 
 06/26  17:00:00,24.38292020401301,24.38292020401301 
 06/26  18:00:00,24.540392304984838,24.540392304984838 
 06/26  19:00:00,24.535495004738802,24.535495004738802 
 06/26  20:00:00,24.27458957878509,24.27458957878509 
 06/26  21:00:00,23.88398980222189,23.88398980222189 
 06/26  22:00:00,23.42751413361684,23.42751413361684 
 06/26  23:00:00,22.87923373139886,22.87923373139886 
 06/26  24:00:00,22.27931730399168,22.27931730399168 
