Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.624271835014238,21.624271835014238 
 06/26  02:00:00,20.997120517658736,20.997120517658736 
 06/26  03:00:00,20.42898589911247,20.42898589911247 
 06/26  04:00:00,19.913856913671438,19.913856913671438 
 06/26  05:00:00,19.43337552192718,19.43337552192718 
 06/26  06:00:00,19.100479781873467,19.100479781873467 
 06/26  07:00:00,18.962146921935688,18.962146921935688 
 06/26  08:00:00,18.94974554950014,18.94974554950014 
 06/26  09:00:00,19.170582662195,19.170582662195 
 06/26  10:00:00,19.716307828667503,19.716307828667503 
 06/26  11:00:00,20.45405599467184,20.45405599467184 
 06/26  12:00:00,21.249504131072094,21.249504131072094 
 06/26  13:00:00,22.058494690473793,22.058494690473793 
 06/26  14:00:00,22.79664760371044,22.79664760371044 
 06/26  15:00:00,23.472943473995596,23.472943473995596 
 06/26  16:00:00,24.03000688575627,24.03000688575627 
 06/26  17:00:00,24.38181589618551,24.38181589618551 
 06/26  18:00:00,24.5389567622112,24.5389567622112 
 06/26  19:00:00,24.53358558381459,24.53358558381459 
 06/26  20:00:00,24.27205993767928,24.27205993767928 
 06/26  21:00:00,23.880811870046116,23.880811870046116 
 06/26  22:00:00,23.423787722753204,23.423787722753204 
 06/26  23:00:00,22.875015904843032,22.875015904843032 
 06/26  24:00:00,22.274671306834612,22.274671306834612 
