Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.57694417107006,21.57694417107006 
 06/26  02:00:00,20.946866023507347,20.946866023507347 
 06/26  03:00:00,20.377233249074663,20.377233249074663 
 06/26  04:00:00,19.861825982761346,19.861825982761346 
 06/26  05:00:00,19.381277630556927,19.381277630556927 
 06/26  06:00:00,19.05474261972276,19.05474261972276 
 06/26  07:00:00,18.924818110838558,18.924818110838558 
 06/26  08:00:00,18.9186910931739,18.9186910931739 
 06/26  09:00:00,19.14537847139809,19.14537847139809 
 06/26  10:00:00,19.696866015417516,19.696866015417516 
 06/26  11:00:00,20.439616348411015,20.439616348411015 
 06/26  12:00:00,21.237830562863728,21.237830562863728 
 06/26  13:00:00,22.04873329413109,22.04873329413109 
 06/26  14:00:00,22.787921397494483,22.787921397494483 
 06/26  15:00:00,23.464813408099538,23.464813408099538 
 06/26  16:00:00,24.02157373585753,24.02157373585753 
 06/26  17:00:00,24.37153518182876,24.37153518182876 
 06/26  18:00:00,24.525574324580276,24.525574324580276 
 06/26  19:00:00,24.51576688343712,24.51576688343712 
 06/26  20:00:00,24.24842886401873,24.24842886401873 
 06/26  21:00:00,23.851104910045926,23.851104910045926 
 06/26  22:00:00,23.388938582307492,23.388938582307492 
 06/26  23:00:00,22.835559167596564,22.835559167596564 
 06/26  24:00:00,22.231198382791327,22.231198382791327 
