Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.75839383074121,21.75839383074121 
 06/26  02:00:00,21.13939406609046,21.13939406609046 
 06/26  03:00:00,20.575362189424187,20.575362189424187 
 06/26  04:00:00,20.060862179116725,20.060862179116725 
 06/26  05:00:00,19.580440683421582,19.580440683421582 
 06/26  06:00:00,19.23106863465528,19.23106863465528 
 06/26  07:00:00,19.06886540848047,19.06886540848047 
 06/26  08:00:00,19.03909492099023,19.03909492099023 
 06/26  09:00:00,19.24343060540375,19.24343060540375 
 06/26  10:00:00,19.77265791941855,19.77265791941855 
 06/26  11:00:00,20.495919648974013,20.495919648974013 
 06/26  12:00:00,21.283669616376567,21.283669616376567 
 06/26  13:00:00,22.087040537523308,22.087040537523308 
 06/26  14:00:00,22.82209550085174,22.82209550085174 
 06/26  15:00:00,23.49657071287259,23.49657071287259 
 06/26  16:00:00,24.05439665253988,24.05439665253988 
 06/26  17:00:00,24.41139999533722,24.41139999533722 
 06/26  18:00:00,24.577395082282493,24.577395082282493 
 06/26  19:00:00,24.584553481264873,24.584553481264873 
 06/26  20:00:00,24.339337997542984,24.339337997542984 
 06/26  21:00:00,23.965320382203075,23.965320382203075 
 06/26  22:00:00,23.522796984996866,23.522796984996866 
 06/26  23:00:00,22.98701841002794,22.98701841002794 
 06/26  24:00:00,22.397988041306654,22.397988041306654 
