Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.12633366044076,21.12633366044076 
 06/26  02:00:00,20.44039533014216,20.44039533014216 
 06/26  03:00:00,19.832826430191933,19.832826430191933 
 06/26  04:00:00,19.29416348553128,19.29416348553128 
 06/26  05:00:00,18.787841062312655,18.787841062312655 
 06/26  06:00:00,18.50143595938222,18.50143595938222 
 06/26  07:00:00,18.52837912578686,18.52837912578686 
 06/26  08:00:00,18.60202163009643,18.60202163009643 
 06/26  09:00:00,18.90860770631017,18.90860770631017 
 06/26  10:00:00,19.542789126948236,19.542789126948236 
 06/26  11:00:00,20.355431838176145,20.355431838176145 
 06/26  12:00:00,21.21437484927823,21.21437484927823 
 06/26  13:00:00,22.079133803305318,22.079133803305318 
 06/26  14:00:00,22.862759523583563,22.862759523583563 
 06/26  15:00:00,23.575620803449056,23.575620803449056 
 06/26  16:00:00,24.15224485833728,24.15224485833728 
 06/26  17:00:00,24.496891583196053,24.496891583196053 
 06/26  18:00:00,24.621479853509427,24.621479853509427 
 06/26  19:00:00,24.555433646865716,24.555433646865716 
 06/26  20:00:00,24.204577241237207,24.204577241237207 
 06/26  21:00:00,23.71161876193596,23.71161876193596 
 06/26  22:00:00,23.160814683307883,23.160814683307883 
 06/26  23:00:00,22.525622705290292,22.525622705290292 
 06/26  24:00:00,21.848759069843137,21.848759069843137 
