Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.641240889738256,21.641240889738256 
 06/26  02:00:00,21.015136612108087,21.015136612108087 
 06/26  03:00:00,20.447536951611802,20.447536951611802 
 06/26  04:00:00,19.93250510393735,19.93250510393735 
 06/26  05:00:00,19.45204575189365,19.45204575189365 
 06/26  06:00:00,19.11694683477703,19.11694683477703 
 06/26  07:00:00,18.975575494476164,18.975575494476164 
 06/26  08:00:00,18.9609439613427,18.9609439613427 
 06/26  09:00:00,19.17968573971652,19.17968573971652 
 06/26  10:00:00,19.723335295273667,19.723335295273667 
 06/26  11:00:00,20.45927743358375,20.45927743358375 
 06/26  12:00:00,21.25373963680474,21.25373963680474 
 06/26  13:00:00,22.062030267657022,22.062030267657022 
 06/26  14:00:00,22.799799854561435,22.799799854561435 
 06/26  15:00:00,23.475871844143313,23.475871844143313 
 06/26  16:00:00,24.033035811612393,24.033035811612393 
 06/26  17:00:00,24.385502804232534,24.385502804232534 
 06/26  18:00:00,24.54375356624817,24.54375356624817 
 06/26  19:00:00,24.539973595141625,24.539973595141625 
 06/26  20:00:00,24.280530467210266,24.280530467210266 
 06/26  21:00:00,23.891460886566076,23.891460886566076 
 06/26  22:00:00,23.43628125190045,23.43628125190045 
 06/26  23:00:00,22.8891628689842,22.8891628689842 
 06/26  24:00:00,22.29025951083188,22.29025951083188 
