Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.648560700168893,21.648560700168893 
 06/26  02:00:00,21.02290478937656,21.02290478937656 
 06/26  03:00:00,20.45553244358743,20.45553244358743 
 06/26  04:00:00,19.94053862006673,19.94053862006673 
 06/26  05:00:00,19.460084012884842,19.460084012884842 
 06/26  06:00:00,19.124048178802262,19.124048178802262 
 06/26  07:00:00,18.98137252648401,18.98137252648401 
 06/26  08:00:00,18.965783235806594,18.965783235806594 
 06/26  09:00:00,19.183623017998535,19.183623017998535 
 06/26  10:00:00,19.726377431187675,19.726377431187675 
 06/26  11:00:00,20.461536226499245,20.461536226499245 
 06/26  12:00:00,21.255576146982392,21.255576146982392 
 06/26  13:00:00,22.06356572344161,22.06356572344161 
 06/26  14:00:00,22.801170896140718,22.801170896140718 
 06/26  15:00:00,23.47714720767164,23.47714720767164 
 06/26  16:00:00,24.0343554793295,24.0343554793295 
 06/26  17:00:00,24.387107096860007,24.387107096860007 
 06/26  18:00:00,24.545837213431444,24.545837213431444 
 06/26  19:00:00,24.542743158681326,24.542743158681326 
 06/26  20:00:00,24.28419698720513,24.28419698720513 
 06/26  21:00:00,23.89606527296202,23.89606527296202 
 06/26  22:00:00,23.441678807949987,23.441678807949987 
 06/26  23:00:00,22.89527105218603,22.89527105218603 
 06/26  24:00:00,22.29698671693927,22.29698671693927 
