Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.39096502851244,21.39096502851244 
 06/26  02:00:00,20.723954093479016,20.723954093479016 
 06/26  03:00:00,20.12816511901083,20.12816511901083 
 06/26  04:00:00,19.596293123234055,19.596293123234055 
 06/26  05:00:00,19.102045032250956,19.102045032250956 
 06/26  06:00:00,18.79978707262746,18.79978707262746 
 06/26  07:00:00,18.73205740532243,18.73205740532243 
 06/26  08:00:00,18.765110175415217,18.765110175415217 
 06/26  09:00:00,19.037628394050007,19.037628394050007 
 06/26  10:00:00,19.64051355723541,19.64051355723541 
 06/26  11:00:00,20.428101540286228,20.428101540286228 
 06/26  12:00:00,21.271342169587292,21.271342169587292 
 06/26  13:00:00,22.126354487887383,22.126354487887383 
 06/26  14:00:00,22.904701544960925,22.904701544960925 
 06/26  15:00:00,23.614544135254885,23.614544135254885 
 06/26  16:00:00,24.192965156665746,24.192965156665746 
 06/26  17:00:00,24.547701314637163,24.547701314637163 
 06/26  18:00:00,24.689034264481304,24.689034264481304 
 06/26  19:00:00,24.647721782182593,24.647721782182593 
 06/26  20:00:00,24.329786438139102,24.329786438139102 
 06/26  21:00:00,23.87187335874099,23.87187335874099 
 06/26  22:00:00,23.351089255749464,23.351089255749464 
 06/26  23:00:00,22.742966505905482,22.742966505905482 
 06/26  24:00:00,22.08990645847395,22.08990645847395 
