Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.760243219066858,21.760243219066858 
 06/26  02:00:00,21.141358303736517,21.141358303736517 
 06/26  03:00:00,20.577385051704173,20.577385051704173 
 06/26  04:00:00,20.062895193313807,20.062895193313807 
 06/26  05:00:00,19.582477276090227,19.582477276090227 
 06/26  06:00:00,19.232899494552044,19.232899494552044 
 06/26  07:00:00,19.070359209980637,19.070359209980637 
 06/26  08:00:00,19.040351995024963,19.040351995024963 
 06/26  09:00:00,19.244459101059476,19.244459101059476 
 06/26  10:00:00,19.773454407842536,19.773454407842536 
 06/26  11:00:00,20.496510358238464,20.496510358238464 
 06/26  12:00:00,21.28415096482149,21.28415096482149 
 06/26  13:00:00,22.087438756111016,22.087438756111016 
 06/26  14:00:00,22.822446310185654,22.822446310185654 
 06/26  15:00:00,23.496892653270695,23.496892653270695 
 06/26  16:00:00,24.05472659670619,24.05472659670619 
 06/26  17:00:00,24.41180003390945,24.41180003390945 
 06/26  18:00:00,24.577915479347766,24.577915479347766 
 06/26  19:00:00,24.58524632826216,24.58524632826216 
 06/26  20:00:00,24.340245609600814,24.340245609600814 
 06/26  21:00:00,23.966475563812704,23.966475563812704 
 06/26  22:00:00,23.52415392543505,23.52415392543505 
 06/26  23:00:00,22.988557076452878,22.988557076452878 
 06/26  24:00:00,22.399685682169192,22.399685682169192 
