Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.541393928697655,21.541393928697655 
 06/26  02:00:00,20.909096988088397,20.909096988088397 
 06/26  03:00:00,20.338317139175892,20.338317139175892 
 06/26  04:00:00,19.822674743836068,19.822674743836068 
 06/26  05:00:00,19.34203970342393,19.34203970342393 
 06/26  06:00:00,19.021042194393075,19.021042194393075 
 06/26  07:00:00,18.89686189188956,18.89686189188956 
 06/26  08:00:00,18.895527366447016,18.895527366447016 
 06/26  09:00:00,19.126622830617293,19.126622830617293 
 06/26  10:00:00,19.68242112026585,19.68242112026585 
 06/26  11:00:00,20.4288643725855,20.4288643725855 
 06/26  12:00:00,21.22920375524447,21.22920375524447 
 06/26  13:00:00,22.041518167684018,22.041518167684018 
 06/26  14:00:00,22.781464773463092,22.781464773463092 
 06/26  15:00:00,23.45878927829594,23.45878927829594 
 06/26  16:00:00,24.015310817265586,24.015310817265586 
 06/26  17:00:00,24.363880069283574,24.363880069283574 
 06/26  18:00:00,24.515588307164727,24.515588307164727 
 06/26  19:00:00,24.50243608796753,24.50243608796753 
 06/26  20:00:00,24.230713878322884,24.230713878322884 
 06/26  21:00:00,23.828826518307512,23.828826518307512 
 06/26  22:00:00,23.36279241990671,23.36279241990671 
 06/26  23:00:00,22.805945534068048,22.805945534068048 
 06/26  24:00:00,22.19855963112578,22.19855963112578 
