Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.683657980502602,21.683657980502602 
 06/26  02:00:00,21.06014268050187,21.06014268050187 
 06/26  03:00:00,20.49385110424677,20.49385110424677 
 06/26  04:00:00,19.97902950310179,19.97902950310179 
 06/26  05:00:00,19.498589510532383,19.498589510532383 
 06/26  06:00:00,19.158134584654192,19.158134584654192 
 06/26  07:00:00,19.009226214398243,19.009226214398243 
 06/26  08:00:00,18.98907078432454,18.98907078432454 
 06/26  09:00:00,19.202591855061826,19.202591855061826 
 06/26  10:00:00,19.74104517658061,19.74104517658061 
 06/26  11:00:00,20.47243082994784,20.47243082994784 
 06/26  12:00:00,21.264453160690955,21.264453160690955 
 06/26  13:00:00,22.070987256180544,22.070987256180544 
 06/26  14:00:00,22.807794161150913,22.807794161150913 
 06/26  15:00:00,23.48330368732199,23.48330368732199 
 06/26  16:00:00,24.04071842780624,24.04071842780624 
 06/26  17:00:00,24.394832058294142,24.394832058294142 
 06/26  18:00:00,24.55585963928501,24.55585963928501 
 06/26  19:00:00,24.556053704658417,24.556053704658417 
 06/26  20:00:00,24.3018015678142,24.3018015678142 
 06/26  21:00:00,23.918164406308826,23.918164406308826 
 06/26  22:00:00,23.46757617072894,23.46757617072894 
 06/26  23:00:00,22.92457127195884,22.92457127195884 
 06/26  24:00:00,22.329250367775284,22.329250367775284 
