Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.534878345529368,21.534878345529368 
 06/26  02:00:00,20.90217247061682,20.90217247061682 
 06/26  03:00:00,20.331180022617033,20.331180022617033 
 06/26  04:00:00,19.815491731424018,19.815491731424018 
 06/26  05:00:00,19.334836554471924,19.334836554471924 
 06/26  06:00:00,19.015282855271167,19.015282855271167 
 06/26  07:00:00,18.891732831156386,18.891732831156386 
 06/26  08:00:00,18.891295864927248,18.891295864927248 
 06/26  09:00:00,19.123200790351504,19.123200790351504 
 06/26  10:00:00,19.679787677972246,19.679787677972246 
 06/26  11:00:00,20.42689968192886,20.42689968192886 
 06/26  12:00:00,21.22763570246025,21.22763570246025 
 06/26  13:00:00,22.040206475215268,22.040206475215268 
 06/26  14:00:00,22.78029035496077,22.78029035496077 
 06/26  15:00:00,23.457692734096753,23.457692734096753 
 06/26  16:00:00,24.01416948079312,24.01416948079312 
 06/26  17:00:00,24.362483149095258,24.362483149095258 
 06/26  18:00:00,24.513764024377032,24.513764024377032 
 06/26  19:00:00,24.500000881682908,24.500000881682908 
 06/26  20:00:00,24.227476669928507,24.227476669928507 
 06/26  21:00:00,23.824749962678204,23.824749962678204 
 06/26  22:00:00,23.358005212298245,23.358005212298245 
 06/26  23:00:00,22.800521348014215,22.800521348014215 
 06/26  24:00:00,22.192579621485848,22.192579621485848 
